"CODUSU";"TRIM";"ANO4";"AGLOMERADO";"NRO_HOGAR";"PROVINCIA";"ITF";"IPCF";"REALIZADA";"PONDIH";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4";"PONDERA"
"TQRMNORPTHJOKRCDEJGAH00596503";3;2018;40;1;6;45000;11250;1;865;6;3;2;0;2;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1;"";6;1;"";3;2;1;2;"";1;1;1;2;2;2;2;2;0;98;0;0;0;759
"TQRMNOQTTHJOKOCDEJMDB00603830";3;2018;46;1;30;12000;4000;1;185;2;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;1;1;2;2;2;2;3;1;2;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;182
"TQRMNOQTUHJOKOCDEJMDB00604059";3;2018;46;1;30;25000;3571,43;1;241;3;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;1;6;1;"";3;1;"";4;2;1;1;"";1;1;1;1;2;2;2;2;3;98;0;0;0;182
"TQRMNORVUHJMKRCDEJKCD00604347";3;2018;44;1;22;18000;6000;1;125;3;2;2;0;2;2;2;0;0;0;0;8;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1;"";3;2;"";4;2;1;1;"";1;2;1;2;2;2;2;97;0;98;0;0;0;108
"TQRMNOUPQHJOKNCDEJJBJ00597277";3;2018;43;1;18;8400;2100;1;231;3;2;2;0;1;1;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;4;1;3;1;"";3;2;"";4;1;1;1;"";1;1;1;3;1;2;2;1;0;98;0;0;0;186
"TQRMNORPWHJMKNCDEKLGH00597048";3;2018;55;1;66;10000;5000;1;449;3;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;0;2;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;449
"TQRMNOPVQHJLKNCDEKOHJ00604881";3;2018;58;1;78;45000;15000;1;336;4;1;2;0;1;2;2;2;0;2;0;2;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;3;0;3;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;386
"TQRMNOSSPHJOKNCDEJJBJ00597519";3;2018;43;1;18;46000;15333,33;1;220;3;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;186
"TQRMNOQXVHJLKMCDEJMDB00604134";3;2018;46;1;30;8000;4000;1;258;3;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;0;2;1;"";3;1;"";4;2;1;1;"";1;1;1;1;1;2;2;1;0;98;0;0;0;252
"TQRMNORRSHJLKUCDEKIFF00594982";3;2018;52;1;54;40000;20000;1;511;3;2;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;2;98;0;0;0;341
"TQRMNOQPVHJOKOCDEKIFF00594992";3;2018;52;1;54;21516;7172;1;224;3;2;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1;"";3;2;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;210
"TQRMNOQWPHJMKOCDELIJB00600746";3;2018;62;1;90;40700;13566,67;1;341;5;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;3;0;3;1;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;2;3;0;0;339
"TQRMNOQWWHJLKRCDELHIH00605401";3;2018;61;1;86;33000;16500;1;296;3;1;2;0;1;1;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";3;1;"";2;1;1;1;"";1;1;1;2;2;1;2;96;0;98;0;0;0;260
"TQRMNOSQWHJLKRCDELHIH00605403";3;2018;61;1;86;15000;15000;1;302;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";3;2;"";1;1;2;1;"";1;1;2;3;2;2;2;1;0;97;0;0;0;260
"TQRMNOSQXHJLKRCDELHIH00605421";3;2018;61;1;86;23000;11500;1;298;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";2;2;"";2;2;1;1;"";1;1;1;2;2;2;2;2;0;98;0;0;0;260
"TQSMNOQVWHJMKOCDELIJB00600729";3;2018;62;1;90;20000;4000;1;333;4;3;2;0;1;1;2;2;0;2;0;2;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;2;"";4;2;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;3;0;0;0;339
"TQRMNOPTXHJLKRCDELHIH00605281";3;2018;61;1;86;22500;7500;1;307;5;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;3;1;2;1;"";5;1;"";1;1;1;1;"";1;1;1;2;2;2;2;1;2;98;0;0;0;260
"TQRMNOQQQHJLKMCDEKGEH00600270";3;2018;50;1;46;19000;6333,33;1;121;3;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;3;1;2;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;2;0;98;0;0;0;110
"TQRMNOQQSHJLKMCDEKGEH00600040";3;2018;50;1;46;0;0;1;0;2;1;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;110
"TQRMNOQQTHJLKMCDEKGEH00600272";3;2018;50;1;46;15300;5100;1;117;3;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;3;0;3;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;110
"TQRMNOSPVHJLKMCDEKGEH00600273";3;2018;50;1;46;12000;12000;1;118;3;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;0;1;1;"";3;1;"";5;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;110
"TQRMNOSPXHJLKMCDEKGEH00600271";3;2018;50;1;46;12000;6000;1;113;3;2;2;0;1;1;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;1;1;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;110
"TQRMNORWXHJKKQCDEJIBF00595592";3;2018;42;1;14;35500;8875;1;158;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;2;4;1;3;2;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;3;98;0;0;0;144
"TQRMNORWWHJKKQCDEJIBF00595229";3;2018;42;1;14;29500;29500;1;150;5;1;2;0;1;1;2;2;0;2;0;8;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;"";5;1;"";1;1;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;144
"TQRMNOQSPHJKKQCDEJIBF00595594";3;2018;42;1;14;0;0;1;0;3;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;0;1;2;"";3;1;"";2;1;1;1;"";1;1;1;3;2;2;2;96;0;98;0;0;0;144
"TQRMNOQRVHJKKQCDEJIBF00595221";3;2018;42;1;14;0;0;1;0;3;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;1;2;1;"";3;1;"";2;1;1;1;"";1;1;1;3;2;2;2;2;0;98;0;0;0;144
"TQRMNOQYSHJLKPCDEJIBF00595597";3;2018;42;1;14;25000;5000;1;220;2;1;2;0;1;2;1;1;1;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;5;0;5;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;212
"TQRMNOQPVHJNKMCDEKOHJ00604779";3;2018;58;1;78;134000;14888,89;1;163;3;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;0;9;1;"";3;1;"";4;1;1;1;"";1;1;1;3;2;2;2;2;0;6;7;8;0;103
"TQRMNORRXHJLKSCDEKKGD00602469";3;2018;54;1;62;39000;19500;1;226;1;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;219
"TQRMNOQWWHJNKPCDEKOHJ00604804";3;2018;58;1;78;0;0;1;0;4;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;167
"TQRMNOQSVHJKKTCDEKKGD00602507";3;2018;54;1;62;36000;36000;1;225;5;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";5;1;"";3;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;205
"TQRMNOPPUHJKKTCDEKKGD00602508";3;2018;54;1;62;26000;26000;1;223;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;205
"TQRMNOPPSHJKKTCDEKKGD00602509";3;2018;54;1;62;18000;18000;1;224;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;205
"TQRMNOPPRHJKKTCDEKKGD00602510";3;2018;54;2;62;29000;29000;1;223;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;2;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;205
"TQRMNOPVQHJLKMCDEJODJ00597737";3;2018;48;1;38;13000;13000;1;472;2;1;2;0;2;2;2;0;0;0;0;1;"";2;"";1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;"";2;2;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;472
"TQRMNOPQXHJKKQCDEJODJ00597738";3;2018;48;1;38;45000;11250;1;115;5;4;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;4;0;4;1;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;115
"TQRMNOPQYHJKKQCDEJODJ00597739";3;2018;48;1;38;20000;20000;1;115;2;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;115
"TQRMNOPUXHJLKPCDEJODJ00597828";3;2018;48;1;38;15400;3080;1;228;2;1;2;0;2;2;2;0;0;0;0;1;"";2;"";4;1;2;2;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;5;1;4;1;"";2;1;"";1;2;3;1;"";2;0;0;0;2;2;2;1;0;2;0;0;0;228
"TQRMNORSQHJLKPCDEJODJ00597740";3;2018;48;1;38;8400;4200;1;228;2;2;2;0;2;2;2;0;0;0;0;1;"";3;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";2;3;"";1;2;3;1;"";1;1;2;1;2;1;2;1;0;98;0;0;0;228
"TQRMNOQTVHJOKMCDEKMHB00603375";3;2018;56;1;70;10883;3627,67;1;70;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;1;"";2;2;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;70
"TQRMNOQTWHJOKMCDEKMHB00603376";3;2018;56;1;70;16192;8096;1;70;2;1;2;0;1;1;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;70
"TQRMNOQTXHJOKMCDEKMHB00603443";3;2018;56;2;70;66096;11016;1;70;3;3;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1;5;1;"";3;2;"";1;2;1;1;"";1;1;1;1;2;2;2;2;4;3;5;0;0;70
"TQRMNORWRHJOKMCDEKMHB00603737";3;2018;56;2;70;10383;5191,5;1;70;1;1;2;0;2;2;2;0;0;0;0;7;"";2;"";1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;"";1;3;"";7;2;2;1;"";1;2;3;4;2;2;2;1;0;98;0;0;0;70
"TQRMNORWUHJOKMCDEKMHB00603377";3;2018;56;1;70;10000;2000;1;70;2;1;2;0;1;2;2;2;0;2;0;9;"USURPACION";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;1;"";2;3;"";7;2;1;1;"";1;1;1;3;2;2;2;1;0;2;0;0;0;70
"TQRMNOPSXHJNKQCDEJODJ00598021";3;2018;48;1;38;43400;4822,22;1;85;4;4;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;9;2;7;1;"";4;1;"";2;2;1;1;"";1;1;1;1;2;2;2;1;0;4;0;0;0;85
"TQRMNOQPRHJLKRCDEKHFB00602086";3;2018;51;1;50;53000;13250;1;238;5;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;1;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;97;0;0;0;218
"TQRMNORUVHJLKRCDEKHFB00602087";3;2018;51;1;50;42000;8400;1;239;4;3;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;2;3;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;218
"TQRMNOQQPHJMKRCDEKNHF00601311";3;2018;57;1;74;25000;6250;1;33;3;3;2;0;1;2;1;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;33
"TQRMNORQXHJMKRCDEKNHF00601313";3;2018;57;1;74;13000;13000;1;36;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;33
"TQRMNORRPHJMKRCDEKNHF00601296";3;2018;57;1;74;18300;9150;1;36;4;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;33
"TQRMNOPWXHJLKUCDELGID00598796";3;2018;60;1;82;57428;28714;1;389;4;2;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;96;0;0;0;322
"TQRMNOQPTHJNLLCDEKKGD00602601";3;2018;54;1;62;0;0;1;0;4;3;2;0;1;1;2;2;0;2;0;2;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;2;"";4;1;"";9;1;1;1;"";1;1;1;1;2;2;2;1;0;3;0;0;0;117
"TQRMNOQRXHJLKNCDEJIBF00595262";3;2018;42;1;14;28000;28000;1;4033;2;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;"";2;1;"";2;2;1;1;"";1;1;1;2;2;2;2;97;0;98;0;0;0;3939
"TQRMNOQSPHJLKNCDEJIBF00595333";3;2018;42;2;14;18500;18500;1;3965;1;1;2;0;1;2;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;1;0;1;1;"";3;1;"";2;1;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;3939
"TQRMNORSQHJLKSCDELGID00598667";3;2018;60;1;82;43700;10925;1;1169;3;2;2;0;2;1;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;4;0;4;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;0;4;0;0;0;791
"TQRMNOPRWHJMKNCDEJKCD00604607";3;2018;44;2;22;13679;6839,5;1;157;2;1;2;0;2;2;2;0;0;0;0;3;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;0;2;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;0;98;0;0;0;133
"TQRMNOQVUHJKKPCDEJJBJ00597451";3;2018;43;1;18;0;0;1;0;3;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;97;0;0;0;167
"TQRMNOQRTHJLKUCDEJHBB00599239";3;2018;41;1;10;0;0;1;0;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;"";2;1;"";2;1;1;1;"";1;1;2;1;2;2;2;1;0;98;0;0;0;31
"TQRMNOPSQHJLKUCDEJHBB00599240";3;2018;41;1;10;34500;11500;1;36;5;3;1;1;1;1;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;1;"";5;1;"";1;2;1;1;"";1;1;1;1;2;2;2;2;0;97;0;0;0;31
"TQRMNOPSSHJLKUCDEJHBB00599333";3;2018;41;1;10;21500;7166,67;1;34;3;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;3;1;2;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;31
"TQRMNOQRXHJMKMCDEJHBB00599324";3;2018;41;1;10;36000;7200;1;74;3;2;1;1;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;1;4;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;4;0;0;0;70
"TQRMNOPRXHJMKNCDEJKCD00604616";3;2018;44;1;22;35000;35000;1;133;2;1;2;0;2;1;1;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;97;0;98;0;0;0;133
"TQRMNOPRYHJMKNCDEJKCD00604610";3;2018;44;1;22;7000;7000;1;124;4;2;2;0;2;1;1;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";4;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;133
"TQRMNORSXHJMKMCDEJHBB00599318";3;2018;41;1;10;41000;41000;1;68;5;1;1;2;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;1;0;1;1;"";5;1;"";2;2;1;1;"";1;1;1;2;2;2;2;1;0;97;0;0;0;70
"TQRMNOPTTHJMKMCDEJHBB00599342";3;2018;41;1;10;32725;6545;1;72;3;3;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;1;"";3;1;"";5;2;1;1;"";1;1;1;3;2;2;2;2;3;5;0;0;0;70
"TQRMNOQSRHJMKMCDEJHBB00599332";3;2018;41;1;10;43900;3135,71;1;81;3;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;14;5;9;1;"";3;1;"";2;2;1;1;"";1;1;1;1;2;2;2;1;4;98;0;0;0;70
"TQRMNOQUVHJLKOCDEKGEH00600081";3;2018;50;1;46;6000;2000;1;106;4;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;3;0;3;1;"";4;1;"";1;1;1;1;"";1;1;1;2;2;2;2;2;0;98;0;0;0;102
"TQRMNORVUHJKKMCDELHIH00605399";3;2018;61;1;86;16300;5433,33;1;376;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;0;3;1;"";2;2;"";4;2;3;4;"COMPRAN EN LA PLANTA POTABILIZADORA";1;2;3;4;2;2;2;2;0;98;0;0;0;363
"TQRMNOQUWHJLKOCDEKGEH00600125";3;2018;50;1;46;24000;24000;1;107;3;1;2;0;1;1;1;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;"";3;1;"";2;1;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;102
"TQRMNOPSRHJKKMCDELHIH00605154";3;2018;61;1;86;0;0;1;0;3;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";3;1;"";1;1;1;4;"COMPRA A LOS CAMIONES  CISTERNAS DE AGUA PARA";1;1;1;3;2;2;2;1;0;98;0;0;0;363
"TQRMNOQTRHJMKNCDEJKCD00604609";3;2018;44;2;22;7200;3600;1;136;3;1;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;133
"TQRMNOQTVHJKKMCDELHIH00605158";3;2018;61;1;86;8000;4000;1;385;5;1;1;2;1;2;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;0;2;1;"";5;2;"";2;2;2;4;"POZO DE ALJIBE CON AGUA DE LLUVIA";1;1;2;3;2;2;2;1;2;98;0;0;0;363
"TQRMNOQTTHJMKNCDEJKCD00604482";3;2018;44;1;22;11500;3833,33;1;130;3;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;"";3;1;"";4;2;1;1;"";1;1;2;1;2;2;2;1;0;98;0;0;0;133
"TQRMNOPTUHJOKNCDEKLGH00597055";3;2018;55;1;66;44000;14666,67;1;175;3;2;1;1;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;3;0;3;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;97;0;0;0;171
"TQRMNOPQVHJMKUCDEKLGH00596798";3;2018;55;1;66;54500;13625;1;156;3;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;97;0;0;0;155
"TQRMNOPQXHJMKUCDEKLGH00597069";3;2018;55;1;66;17000;5666,67;1;159;3;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;3;0;3;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;155
