CODUSU;TRIM;ANO4;AGLOMERADO;NRO_HOGAR;PROVINCIA;ITF;IPCF;REALIZADA;PONDIH;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;PONDERA
TQRMNOQQPHJMKRCDEIJAH00663247;3;2021;33;1;6;0;0;1;0;2;1;1;1;1;1;2;2;0;2;0;1;;1;;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;2;;2;1;;3;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;2075
TQRMNORRTHJLKSCDEIJAH00663427;3;2021;33;1;6;150000;75000;1;3064;3;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;0;2;2;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;1;0;2;0;0;0;1652
TQRMNOPPYHJMLMCDEIJAH00663501;3;2021;33;1;6;0;0;1;0;4;1;1;1;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;96;0;0;0;2355
TQRMNOPSQHJMLPCDEIJAH00663271;3;2021;33;1;6;72000;10285,71;1;6618;5;2;2;0;1;2;2;2;0;2;0;2;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;7;2;5;1;;5;1;;3;1;1;1;;1;1;1;1;2;2;2;6;3;7;0;0;0;4171
TQRMNORVTHJLMOCDEIJAH00663360;3;2021;33;2;6;47000;11750;1;1472;3;2;1;1;1;2;2;2;0;2;0;2;;2;;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;2;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;1;2;98;0;0;0;1056
TQRMNOQTUHJKNOCDEIIAD00663163;3;2021;32;1;2;180000;45000;1;3780;4;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;1;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;2417
TQRMNOPTQHJMLSCDEIIAD00663156;3;2021;32;1;2;0;0;1;0;4;1;2;0;1;1;2;2;0;1;1;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;97;0;1;0;0;0;2082
TQRMNOQUXHJMMLCDEIIAD00663086;3;2021;32;1;2;0;0;1;0;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;2567
TQRMNORWSHJMLPCDEIKAH00663678;3;2021;34;1;6;0;0;1;0;6;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;6;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;2;0;0;0;566
TQRMNOQQRHJLLSCDEGJBF00657783;3;2021;13;1;14;48000;24000;1;807;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;97;0;98;0;0;0;772
TQRMNOQXRHJLLSCDEGJBF00657784;3;2021;13;1;14;220000;44000;1;921;3;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;1;4;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;942
TQRMNOQQVHJMLTCDEGJBF00657787;3;2021;13;1;14;45000;22500;1;745;3;2;2;0;2;2;1;2;0;2;0;6;;1;;1;2;1;2;1;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;720
TQRMNOQQWHJMLTCDEGJBF00657788;3;2021;13;1;14;120000;40000;1;586;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;2;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;590
TQRMNOQQYHJMLTCDEGJBF00657790;3;2021;13;2;14;170000;56666,67;1;779;3;2;2;0;1;2;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;1;2;2;2;2;3;1;2;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;1;2;98;0;0;0;761
TQRMNORVQHJMLTCDEGJBF00657791;3;2021;13;2;14;129500;43166,67;1;779;3;1;1;1;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;1;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;1;2;98;0;0;0;761
TQSMNORVUHJMLTCDEGJBF00657793;3;2021;13;1;14;35000;35000;1;532;1;1;2;0;1;2;2;2;0;2;0;2;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2;;1;1;;5;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;507
TQRMNORVUHJMLTCDEGJBF00657792;3;2021;13;1;14;114000;38000;1;625;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;2;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;590
TQRMNOQPPHJNLUCDEGJBF00657794;3;2021;13;1;14;75000;18750;1;731;2;2;2;0;1;1;1;2;0;2;0;4;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;1;;2;1;;2;1;1;1;;1;1;1;2;2;2;2;2;3;98;0;0;0;644
TQRMNORWYHJNLUCDEGJBF00657795;3;2021;13;1;14;20000;6666,67;1;659;3;2;2;0;1;2;2;2;0;2;0;4;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1;;3;2;;3;1;1;1;;1;1;1;2;2;2;2;2;0;98;0;0;0;584
TQSMNOSTWHJNLUCDEGJBF00657827;3;2021;13;1;14;15000;5000;1;930;1;1;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;2;2;3;2;1;2;;1;1;;3;1;1;1;;1;1;1;2;2;2;2;1;0;98;0;0;0;852
TQRMNOSTWHJNLUCDEGJBF00657828;3;2021;13;1;14;24000;8000;1;783;2;1;2;0;1;2;1;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;1;1;2;2;2;3;1;2;1;;2;1;;2;2;1;1;;1;1;1;2;2;2;2;1;0;98;0;0;0;720
TQRMNOPXSHJMMMCDEGJBF00657803;3;2021;13;2;14;46000;46000;1;613;3;1;2;0;1;2;2;2;0;2;0;4;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;1;;3;1;;2;1;1;1;;1;1;1;2;2;2;2;1;0;98;0;0;0;585
TQRMNOPXTHJMMMCDEGJBF00657804;3;2021;13;1;14;75000;37500;1;656;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;0;1;0;0;0;630
TQRMNORUTHJMMMCDEGJBF00657805;3;2021;13;1;14;80000;26666,67;1;815;3;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;1;2;98;0;0;0;796
TQRMNOPXYHJOMNCDEGJBF00657785;3;2021;13;1;14;0;0;1;0;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;6;1;;3;2;;2;1;1;1;;1;1;1;2;2;2;2;2;0;98;0;0;0;1114
TQRMNOPYPHJOMNCDEGJBF00657789;3;2021;13;1;14;99500;16583,33;1;1136;3;3;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;6;2;4;1;;3;1;;2;1;1;1;;1;1;1;3;2;2;2;2;0;98;0;0;0;1065
TQRMNOPRTHJOMOCDEGJBF00657806;3;2021;13;1;14;84000;28000;1;950;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;1;;4;1;;2;1;1;1;;1;1;1;2;2;2;2;1;0;98;0;0;0;809
TQRMNOPSQHJOMOCDEGJBF00657807;3;2021;13;1;14;37000;18500;1;813;3;1;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;0;2;1;;3;1;;2;1;1;1;;1;1;1;3;2;1;2;1;2;98;0;0;0;740
TQSMNOPSSHJOMOCDEGJBF00657809;3;2021;13;1;14;43700;21850;1;1081;3;2;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;1;1;2;;3;2;;4;1;1;1;;1;1;1;3;2;1;2;1;0;98;0;0;0;1062
TQRMNOPSSHJOMOCDEGJBF00657808;3;2021;13;1;14;136000;34000;1;854;4;3;2;0;1;2;1;2;0;2;0;6;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;4;0;4;1;;4;1;;2;1;1;1;;1;1;1;3;2;1;2;1;2;98;0;0;0;810
TQRMNOSYSHJLNMCDEIJAH00663354;3;2021;33;1;6;0;0;1;0;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;3294
TQRMNORPTHJKNPCDEIJAH00663462;3;2021;33;1;6;100000;50000;1;1117;6;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;1;;6;1;;2;1;1;2;;1;1;1;1;2;2;2;2;0;98;0;0;0;526
TQRMNOQWWHJMOSCDEIJAH00663278;3;2021;33;1;6;80000;20000;1;8153;3;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;2;2;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;2;0;1;0;0;0;4422
TQRMNOSTWHJMOSCDEIJAH00663596;3;2021;33;1;6;0;0;1;0;2;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;;2;1;;2;2;1;1;;1;1;1;1;2;2;2;1;0;2;0;0;0;2502
TQRMNOSTXHJMOSCDEIJAH00663597;3;2021;33;1;6;59000;19666,67;1;5613;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;98;0;0;0;3361
TQRMNOTUSHJMOSCDEIJAH00663304;3;2021;33;1;6;41000;41000;1;3368;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;2972
TQRMNOPQXHJLPLCDEIJAH00663475;3;2021;33;1;6;40000;20000;1;4252;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;3;1;;1;1;1;1;;1;1;1;1;1;2;2;2;0;98;0;0;0;2997
TQRMNORSUHJNPRCDEIJAH00663451;3;2021;33;1;6;63000;10500;1;7063;2;1;2;0;1;1;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;2;4;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;1;0;98;0;0;0;7919
TQRMNORRUHJOPSCDEIJAH00663452;3;2021;33;1;6;56000;14000;1;7861;4;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1;;4;1;;2;1;1;1;;1;1;1;2;2;2;2;1;0;2;0;0;0;5653
TQRMNOQTTHJNMRCDEIJAH00698072;3;2021;33;1;6;0;0;1;0;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;4;5;0;0;3080
TQRMNOQXWHJLQRCDEIJAH00663558;3;2021;33;2;6;66000;66000;1;3449;3;1;2;0;1;1;1;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;0;1;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;2820
TQRMNOQWWHJLRUCDEIJAH00698073;3;2021;33;1;6;40000;20000;1;3219;2;2;2;0;2;2;2;0;0;0;0;2;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2;;2;1;;4;2;1;1;;1;1;1;1;2;2;2;2;0;1;0;0;0;2266
TQRMNORTPHJMSLCDEIJAH00663425;3;2021;33;1;6;0;0;1;0;4;1;2;0;2;2;1;2;0;2;0;2;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;2;0;0;0;2489
TQRMNOSQUHJOSQCDEIJAH00698069;3;2021;33;1;6;0;0;1;0;4;2;2;0;1;1;1;2;0;2;0;2;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;1;3;98;0;0;0;3893
TQRMNORTSHJNNUCDEIIAD00663202;3;2021;32;1;2;0;0;1;0;2;2;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;1;2;98;0;0;0;3099
TQRMNOQVRHJNOLCDEIIAD00663127;3;2021;32;1;2;90000;45000;1;4980;4;2;1;1;1;1;2;2;0;2;0;2;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;3223
TQRMNOSQUHJMOMCDEIIAD00663129;3;2021;32;1;2;60000;60000;1;3130;4;1;1;1;1;1;2;2;0;2;0;2;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;2044
TQRMNOSVQHJMOMCDEIIAD00663130;3;2021;32;1;2;0;0;1;0;5;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;1;4;2;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;4017
TQRMNOQQWHJLONCDEIIAD00663132;3;2021;32;1;2;20000;20000;1;2803;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;1;0;97;0;0;0;1847
TQRMNOSUWHJLONCDEIIAD00663133;3;2021;32;1;2;20000;10000;1;3165;3;2;2;0;1;1;2;2;0;2;0;4;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;1;2;2;2;2;0;2;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;2195
TQRMNOVRTHJMOPCDEIIAD00663114;3;2021;32;1;2;0;0;1;0;2;1;1;1;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;97;0;1;0;0;0;1999
TQRMNORRPHJOKNCDEIKAH00663679;3;2021;34;1;6;24000;12000;1;1671;2;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;0;2;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;1;2;98;0;0;0;494
TQRMNOSWSHJLKRCDEIKAH00663682;3;2021;34;2;6;0;0;1;0;1;1;2;0;2;2;2;0;0;0;0;3;;4;ELECTRICIDAD;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;845
TQRMNOPVVHJOPOCDEIJAH00663467;3;2021;33;1;6;41500;10375;1;11314;3;2;2;0;1;1;2;2;0;2;0;2;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;4;0;4;1;;3;1;;3;1;1;1;;1;1;1;2;2;2;2;2;4;98;0;0;0;5737
TQRMNOPVWHJOPOCDEIJAH00663468;3;2021;33;1;6;124000;24800;1;11861;2;1;2;0;2;2;2;0;0;0;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;5;1;4;1;;2;1;;2;1;1;1;;1;1;1;2;2;2;2;1;2;96;0;0;0;8164
TQRMNORVVHJOPOCDEIJAH00663470;3;2021;33;1;6;133100;26620;1;15161;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;0;5;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;98;0;0;0;8178
TQRMNOSRVHJKTMCDEIJAH00663382;3;2021;33;1;6;0;0;1;0;6;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;;6;1;;3;1;1;1;;1;1;1;1;2;2;2;1;0;96;0;0;0;2834
TQRMNOPXWHJLTOCDEIJAH00663404;3;2021;33;1;6;100750;50375;1;4592;3;2;2;0;1;1;1;2;0;2;0;2;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;96;0;0;0;3052
TQRMNOSRQHJOKNCDEFJAH00659568;3;2021;3;1;6;0;0;1;0;3;2;2;0;1;2;2;2;0;2;0;8;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;1;3;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;2;3;98;0;0;0;310
TQRMNOPYTHJLKRCDEFJAH00659561;3;2021;3;1;6;0;0;1;0;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;0;2;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;270
TQRMNOQSVHJKKSCDEFJAH00659569;3;2021;3;1;6;49000;49000;1;636;1;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;399
TQRMNOUTRHJMKUCDEFJAH00659518;3;2021;3;1;6;90000;90000;1;371;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;236
TQRMNOQTTHJMLMCDEFJAH00659533;3;2021;3;1;6;75000;75000;1;399;3;1;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;216
TQRMNORSUHJMLTCDEFJAH00659511;3;2021;3;1;6;24500;8166,67;1;757;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;1;0;98;0;0;0;466
TQRMNORWTHJOLSCDEIKAH00663656;3;2021;34;1;6;92000;30666,67;1;1124;4;3;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2;2;3;0;3;2;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;498
TQRMNOQQXHJOKMCDEHIBB00658476;3;2021;22;1;10;172500;34500;1;200;3;3;2;0;1;2;2;2;0;2;0;4;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;5;2;3;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;2;3;1;0;0;0;185
TQRMNOQRPHJOKMCDEHIBB00658477;3;2021;22;1;10;98750;32916,67;1;203;2;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;1;0;2;3;0;0;200
TQRMNOSSUHJOKMCDEHIBB00658478;3;2021;22;1;10;40500;20250;1;195;4;1;2;0;1;2;1;2;0;2;0;1;;2;;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;;4;1;;1;1;1;1;;1;1;1;2;2;2;2;1;2;98;0;0;0;187
TQRMNOURXHJOKMCDEHIBB00658479;3;2021;22;1;10;0;0;1;0;2;2;2;0;1;1;2;2;0;2;0;4;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;1;2;98;0;0;0;266
TQRMNOPVXHJLKNCDEHIBB00658487;3;2021;22;1;10;46600;6657,14;1;250;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;7;2;5;1;;2;1;;3;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;235
TQRMNOPVYHJLKNCDEHIBB00658488;3;2021;22;1;10;70700;10100;1;260;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;7;2;5;1;;2;1;;2;2;1;1;;1;1;1;1;1;1;2;2;0;98;0;0;0;254
TQRMNOSWWHJLKNCDEHIBB00658489;3;2021;22;1;10;32100;10700;1;195;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;3;1;2;1;;2;1;;5;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;183
TQRMNOSWXHJLKNCDEHIBB00658490;3;2021;22;1;10;64000;12800;1;183;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;1;4;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;183
TQRMNOSXPHJLKNCDEHIBB00658491;3;2021;22;1;10;72000;18000;1;243;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;4;0;4;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;241
TQRMNOSXQHJLKNCDEHIBB00658492;3;2021;22;1;10;31000;7750;1;175;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;4;0;4;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;2;3;0;0;179
TQRMNOPVUHJMKOCDEHIBB00658428;3;2021;22;1;10;64000;32000;1;122;4;2;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;0;2;1;;4;1;;2;1;1;1;;1;1;1;1;1;2;2;1;2;98;0;0;0;119
TQRMNOPWSHJMKOCDEHIBB00658429;3;2021;22;1;10;253000;42166,67;1;187;6;4;1;1;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;6;1;5;1;;6;1;;2;1;1;1;;1;1;1;1;1;2;2;2;1;3;4;0;0;180
TQRMNOPWTHJMKOCDEHIBB00658430;3;2021;22;1;10;133000;44333,33;1;167;4;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;98;0;0;0;164
TQRMNOQYXHJMKOCDEHIBB00658431;3;2021;22;1;10;111000;55500;1;96;5;2;2;0;1;2;1;2;0;2;0;1;;2;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;5;1;;2;1;1;1;;1;1;1;1;1;2;2;1;0;98;0;0;0;92
