CODUSU;TRIM;ANO4;AGLOMERADO;NRO_HOGAR;PROVINCIA;ITF;IPCF;REALIZADA;PONDIH;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;PONDERA
TQRMNOSUTHKNKMCDEIIAD00791458;3;2022;32;1;2;0;0;1;0;2;2;2;0;1;1;2;2;0;2;0;5;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;1;2;98;0;0;0;3646
TQRMNOQUWHKNKMCDEIIAD00791426;3;2022;32;1;2;350000;350000;1;3117;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;1;2;2;2;2;1;0;1;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;97;0;98;0;0;0;2163
TQRMNOQSVHKNKMCDEIIAD00791419;3;2022;32;1;2;0;0;1;0;3;2;1;1;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;1909
TQRMNOSSUHKNKMCDEIIAD00791459;3;2022;32;1;2;0;0;1;0;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;2397
TQRMNOQUYHKNKMCDEIIAD00791427;3;2022;32;1;2;287000;95666,67;1;3414;4;2;1;1;1;1;2;2;0;2;0;3;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;2;0;3;0;0;0;1697
TQRMNOQXSHLMKOCDEIIAD00785617;3;2022;32;1;2;110000;110000;1;1332;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;4;;1;1;;9;1;1;1;;1;2;1;1;2;2;2;1;0;98;0;0;0;1051
TQRMNOQXTHLMKOCDEIIAD00707662;3;2022;32;1;2;95000;95000;1;1241;1;1;2;0;2;2;2;0;0;0;0;5;;1;;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;;1;1;;2;1;2;1;;1;2;1;1;2;2;2;1;0;98;0;0;0;1051
TQRMNOQXUHLMKOCDEIIAD00785717;3;2022;32;1;2;68000;68000;1;1332;1;1;2;0;2;2;2;0;0;0;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;4;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;1051
TQRMNOSVQHLMKOCDEIIAD00785501;3;2022;32;1;2;170000;56666,67;1;1434;2;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;3;0;3;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;0;1;0;0;0;985
TQRMNOQXQHLMKOCDEIIAD00785578;3;2022;32;1;2;6000;2000;1;4651;1;1;2;0;2;2;2;0;0;0;0;3;;1;;3;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;1;2;4;;1;1;;2;2;1;1;;1;2;1;1;2;2;2;2;0;98;0;0;0;3192
TQRMNOQTQHLKKQCDEIIAD00703184;3;2022;32;1;2;210000;210000;1;1013;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;0;1;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;802
TQRMNOSQQHLKKQCDEIIAD00785428;3;2022;32;1;2;47000;47000;1;844;1;1;2;0;2;2;2;0;0;0;0;3;;1;;3;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;1;0;1;4;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;802
TQRMNOQTRHLKKQCDEIIAD00791482;3;2022;32;1;2;0;0;1;0;1;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;802
TQRMNOSQSHLKKQCDEIIAD00785703;3;2022;32;1;2;48000;48000;1;1172;1;1;2;0;1;2;2;2;0;2;0;3;;1;;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;0;1;4;;1;1;;9;1;1;1;;1;2;1;1;2;2;2;1;0;98;0;0;0;1014
TQRMNOSQUHLKKQCDEIIAD00785683;3;2022;32;1;2;35800;35800;1;749;1;1;2;0;1;2;2;2;0;2;0;3;;1;;3;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;0;1;4;;1;1;;4;1;1;1;;1;2;1;1;2;2;2;1;0;98;0;0;0;802
TQRMNOQTSHLKKQCDEIIAD00785403;3;2022;32;1;2;100000;50000;1;1150;1;1;2;0;2;2;2;0;0;0;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;2;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;820
TQRMNOWYQHJOKRCDEIIAD00785404;3;2022;32;1;2;163000;81500;1;1188;3;2;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;0;2;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;866
TQRMNOWWWHJOKRCDEIIAD00791414;3;2022;32;1;2;37000;37000;1;1583;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;2;;2;1;;1;2;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;1014
TQRMNOTVXHJOKRCDEIIAD00785401;3;2022;32;1;2;168100;168100;1;1220;2;1;1;1;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;1;1;2;2;2;2;1;0;1;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;802
TQRMNOTVWHJOKRCDEIIAD00785689;3;2022;32;1;2;475000;79166,67;1;2270;6;4;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;0;6;2;;6;1;;2;1;1;1;;1;1;1;1;2;2;2;2;0;1;3;4;5;798
TQRMNOSTWHJOKRCDEIIAD00785623;3;2022;32;1;2;90000;90000;1;1030;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;820
TQRMNOQUSHLNKSCDEIIAD00791452;3;2022;32;1;2;490000;245000;1;4715;2;1;2;0;2;2;2;0;0;0;0;1;;4;ELECTRICIDAD;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;2322
TQRMNOSTUHLNKSCDEIIAD00703124;3;2022;32;1;2;440000;146666,67;1;4466;4;3;2;0;1;1;2;2;0;2;0;2;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;2;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;2437
TQRMNOQUQHLNKSCDEIIAD00785726;3;2022;32;1;2;310000;155000;1;5666;2;1;2;0;2;2;2;0;0;0;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;2790
TQRMNOSTSHLNKSCDEIIAD00791466;3;2022;32;1;2;0;0;1;0;4;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;2686
TQRMNOQURHLNKSCDEIIAD00785502;3;2022;32;1;2;570000;285000;1;4938;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;0;2;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;2790
TQRMNOSQPHMLKRCDEIIAD00791510;3;2022;32;1;2;160000;26666,67;1;5679;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;6;3;3;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;4632
TQRMNOPSXHMLKRCDEIIAD00711073;3;2022;32;1;2;81100;27033,33;1;2098;5;3;2;0;1;1;2;2;0;2;0;8;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;3;0;3;2;;5;1;;9;1;1;1;;1;1;1;1;2;2;2;1;0;2;3;0;0;1161
TQRMNOSPWHMLKRCDEIIAD00718434;3;2022;32;1;2;0;0;1;0;4;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;1;0;96;0;0;0;1149
TQRMNOPTPHMLKRCDEIIAD00713821;3;2022;32;1;2;0;0;1;0;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;6;2;4;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;5;0;98;0;0;0;2355
TQRMNOSPVHMLKRCDEIIAD00791370;3;2022;32;1;2;150000;150000;1;1571;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;0;1;2;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;1149
TQRMNOSPYHMLKRCDEIIAD00710628;3;2022;32;1;2;110000;110000;1;1621;3;1;1;1;1;1;2;2;0;2;0;1;;1;;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;931
TQRMNOSPXHMLKRCDEIIAD00791281;3;2022;32;1;2;501500;125375;1;2676;5;4;2;0;1;1;2;2;0;2;0;3;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;4;0;4;2;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;2;0;1;3;0;0;1154
TQRMNORUWHLKLPCDEIIAD00785463;3;2022;32;1;2;460000;153333,33;1;1168;3;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;3;0;3;1;;3;1;;2;2;1;1;;1;1;1;1;2;2;2;2;0;3;0;0;0;606
TQRMNORUYHLKLPCDEIIAD00709096;3;2022;32;1;2;0;0;1;0;5;3;1;1;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;1;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;2;3;1;4;5;0;736
TQRMNOPVYHLKLPCDEIIAD00712745;3;2022;32;1;2;105000;52500;1;972;2;2;2;0;1;2;2;2;0;2;0;4;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;1;0;2;0;0;0;827
TQRMNOPWPHLKLPCDEIIAD00713255;3;2022;32;1;2;74000;74000;1;1201;3;2;2;0;1;2;2;2;0;2;0;3;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;5;0;98;0;0;0;922
TQRMNORUVHLKLPCDEIIAD00713224;3;2022;32;1;2;76000;38000;1;1218;4;1;2;0;1;2;1;2;0;2;0;2;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;0;2;1;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;757
TQRMNOPVXHLKLPCDEIIAD00785466;3;2022;32;1;2;0;0;1;0;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;3;0;3;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;747
TQRMNOUPXHJMLNCDEIIAD00785439;3;2022;32;1;2;0;0;1;0;1;1;2;0;1;2;2;2;0;2;0;3;;4;Electricidad;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;2;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;1671
TQRMNOQWRHJMLNCDEIIAD00785603;3;2022;32;1;2;519000;259500;1;2335;2;1;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;1;2;1;2;2;2;0;2;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;1;2;98;0;0;0;1501
TQRMNOQVTHJMLNCDEIIAD00785368;3;2022;32;1;2;0;0;1;0;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;0;2;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;97;0;0;0;1736
TQRMNOQVRHJMLNCDEIIAD00785474;3;2022;32;1;2;141000;47000;1;8167;2;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;4762
TQRMNOQWQHJMLNCDEIIAD00785587;3;2022;32;1;2;130000;32500;1;7440;2;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;4;0;4;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;1;2;98;0;0;0;5579
TQRMNOUPUHJMLNCDEIIAD00785595;3;2022;32;1;2;104000;104000;1;2111;1;1;2;0;2;2;2;0;0;0;0;3;;4;Electricidad;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;1709
TQRMNOUPVHJMLNCDEIIAD00785486;3;2022;32;1;2;70000;70000;1;2415;1;1;2;0;2;2;2;0;0;0;0;3;;4;electricidad;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;1906
TQRMNOWPPHJOLOCDEIIAD00791266;3;2022;32;1;2;240000;240000;1;1606;1;1;2;0;1;2;2;2;0;2;0;2;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;1338
TQRMNOVYXHJOLOCDEIIAD00785519;3;2022;32;1;2;0;0;1;0;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;1692
TQRMNOWPQHJOLOCDEIIAD00785722;3;2022;32;1;2;295000;147500;1;1901;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;0;1;0;0;0;1202
TQRMNORTUHJOLOCDEIIAD00785700;3;2022;32;1;2;330000;165000;1;2181;6;1;1;2;1;1;2;2;0;2;0;1;;4;electricidad;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2;;6;1;;1;1;1;1;;1;1;1;1;2;2;2;1;2;98;0;0;0;1202
TQRMNORVQHKKMMCDEIIAD00791275;3;2022;32;1;2;0;0;1;0;4;3;1;1;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;2;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;736
TQRMNOPQPHKKMMCDEIIAD00791276;3;2022;32;1;2;285000;142500;1;1037;2;1;1;1;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;1;2;98;0;0;0;668
TQRMNOPPUHKKMMCDEIIAD00791374;3;2022;32;1;2;0;0;1;0;6;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1;;6;1;;2;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;1743
TQRMNOPQVHKKMMCDEIIAD00791263;3;2022;32;1;2;115000;57500;1;1110;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;1;2;98;0;0;0;668
TQRMNOPRTHMKMPCDEIIAD00713247;3;2022;32;1;2;0;0;1;0;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;0;96;0;0;0;813
TQRMNOQTUHMKMPCDEIIAD00791523;3;2022;32;1;2;106500;53250;1;1290;3;1;2;0;1;1;2;2;0;2;0;4;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1;;3;1;;2;2;1;1;;1;1;1;1;2;2;2;2;0;1;0;0;0;876
TQRMNOPRUHMKMPCDEIIAD00714078;3;2022;32;1;2;0;0;1;0;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;0;3;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;1;0;3;0;0;0;843
TQRMNOPRRHMKMPCDEIIAD00718304;3;2022;32;1;2;0;0;1;0;3;1;2;0;1;1;1;1;1;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;0;2;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;2;0;1;0;0;0;813
TQRMNOQUWHLLMRCDEIIAD00785624;3;2022;32;1;2;0;0;1;0;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;900
TQRMNOTPXHLLMRCDEIIAD00710757;3;2022;32;1;2;290000;145000;1;1073;3;1;1;1;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;1;3;98;0;0;0;652
TQRMNOQUXHLLMRCDEIIAD00785663;3;2022;32;1;2;0;0;1;0;3;2;2;0;1;1;2;2;0;2;0;4;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;1;2;98;0;0;0;857
TQRMNOTQQHLLMRCDEIIAD00791465;3;2022;32;1;2;200000;66666,67;1;2811;2;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;1;2;98;0;0;0;1547
TQRMNOTPQHKNNPCDEIIAD00791261;3;2022;32;1;2;0;0;1;0;4;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;1;2;2;2;2;3;0;3;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;96;0;0;0;732
TQRMNOQWTHKNNPCDEIIAD00791229;3;2022;32;1;2;180000;36000;1;3416;4;3;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;2278
TQRMNOQWWHKNNPCDEIIAD00791238;3;2022;32;1;2;0;0;1;0;4;2;1;1;1;2;2;2;0;2;0;2;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;1523
TQRMNOSYYHKNNPCDEIIAD00791225;3;2022;32;1;2;0;0;1;0;5;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;96;0;2;0;0;0;823
TQRMNOPWXHLLNQCDEIIAD00785636;3;2022;32;1;2;200000;200000;1;1384;1;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;1038
TQRMNORWUHLLNQCDEIIAD00703583;3;2022;32;1;2;420000;210000;1;2322;2;1;2;0;1;2;2;2;0;2;0;3;;4;ELECTRICO;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;1;2;98;0;0;0;1382
TQRMNORWRHLLNQCDEIIAD00703582;3;2022;32;1;2;0;0;1;0;3;1;2;0;1;2;2;2;0;2;0;1;;4;ELECTRICIDAD;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;4;98;0;0;0;2227
TQRMNOPWWHLLNQCDEIIAD00708245;3;2022;32;1;2;200000;100000;1;2873;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2;;2;1;;9;1;1;1;;1;1;1;2;2;2;2;1;2;98;0;0;0;1433
TQRMNOPWYHLLNQCDEIIAD00710731;3;2022;32;1;2;2500000;1250000;1;2217;4;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;96;0;98;0;0;0;1150
TQRMNORWTHLLNQCDEIIAD00710733;3;2022;32;1;2;0;0;1;0;5;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;1;3;2;0;0;0;1335
TQRMNOPWWHMNNRCDEIIAD00718404;3;2022;32;1;2;630000;126000;1;4964;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;5;0;5;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;96;0;2;0;0;0;1761
TQRMNOPXPHMNNRCDEIIAD00718513;3;2022;32;1;2;375000;187500;1;3313;3;1;1;1;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;1;2;96;0;0;0;1632
TQRMNOPWVHMNNRCDEIIAD00718640;3;2022;32;1;2;140000;140000;1;2610;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;1;0;1;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;1858
TQRMNOSSQHLNNSCDEIIAD00785619;3;2022;32;1;2;190000;190000;1;2730;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;1894
TQRMNOPVVHLNNSCDEIIAD00791293;3;2022;32;1;2;0;0;1;0;4;1;2;0;1;2;2;1;1;1;1;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;96;0;98;0;0;0;2395
TQRMNOSSUHLNNSCDEIIAD00714331;3;2022;32;1;2;420000;420000;1;2558;3;1;1;1;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;1;0;1;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;1536
TQRMNORVYHLNOMCDEIIAD00703941;3;2022;32;1;2;406500;406500;1;2677;3;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;1977
