fecha,anio,la_rioja_region,subrubro,exportaciones_millones_usd,n_provincias_con_dato,total_grupo_millones_usd,provisorio,share_pct
1993-01-01,1993,1. Resto país,Resto de productos,4236.217,1,12059.05,FALSE,35.12894465152728
1993-01-01,1993,1. Resto país,Cereales,1400.053,1,12059.05,FALSE,11.609977568713955
1993-01-01,1993,1. Resto país,Residuos y desperdicios de la industria alimenticia,1152.9450000000002,1,12059.05,FALSE,9.56082776006402
1993-01-01,1993,1. Resto país,Grasas y aceites,1045.768,1,12059.05,FALSE,8.672059573515327
1993-01-01,1993,1. Resto país,Metales comunes y sus manufacturas,603.9399999999999,1,12059.05,FALSE,5.008188870599259
1993-01-01,1993,1. Resto país,Material de transporte terrestre,583.61,1,12059.05,FALSE,4.839601792844379
1993-01-01,1993,1. Resto país,Petróleo crudo,525.779,1,12059.05,FALSE,4.360036652970177
1993-01-01,1993,1. Resto país,Semillas y frutos oleaginosos,499.223,1,12059.05,FALSE,4.1398203009358125
1993-01-01,1993,1. Resto país,Productos químicos y conexos,381.18600000000004,1,12059.05,FALSE,3.1609952691132395
1993-01-01,1993,1. Resto país,Pescados y mariscos sin elaborar,354.55199999999996,1,12059.05,FALSE,2.940132099958123
1993-01-01,1993,1. Resto país,Carnes,347.525,1,12059.05,FALSE,2.881860511400152
1993-01-01,1993,1. Resto país,Frutas frescas,184.242,1,12059.05,FALSE,1.527831794378496
1993-01-01,1993,1. Resto país,Pescados y mariscos elaborados,132.855,1,12059.05,FALSE,1.1017036997110052
1993-01-01,1993,1. Resto país,"Preparados de hortalizas, legumbres y frutas",112.977,1,12059.05,FALSE,0.9368648442456082
1993-01-01,1993,1. Resto país,"Café, té, yerba mate y especias",57.751999999999995,1,12059.05,FALSE,0.4789100302262616
1993-01-01,1993,1. Resto país,Hortalizas y legumbres sin elaborar,57.094,1,12059.05,FALSE,0.4734535473358184
1993-01-01,1993,1. Resto país,"Máquinas y aparatos, material eléctrico",52.112,1,12059.05,FALSE,0.43214017687960493
1993-01-01,1993,1. Resto país,Pieles y cueros,46.186,1,12059.05,FALSE,0.382998660756859
1993-01-01,1993,1. Resto país,"Papel, cartón, impresos y publicaciones",45.672000000000004,1,12059.05,FALSE,0.3787363017816496
1993-01-01,1993,1. Resto país,"Extractos curtientes y tintóreos y materias albuminoideas, productos a base de almidón o féculas modificadas, colas enzimas",40.533,1,12059.05,FALSE,0.3361210045567437
1993-01-01,1993,1. Resto país,Lanas elaboradas,33.034,1,12059.05,FALSE,0.27393534316550644
1993-01-01,1993,1. Resto país,"Bebidas, líquidos alcohólicos y vinagre",32.230000000000004,1,12059.05,FALSE,0.2672681513054512
1993-01-01,1993,1. Resto país,Tabaco sin elaborar,30.63,1,12059.05,FALSE,0.2540001078028535
1993-01-01,1993,1. Resto país,Carburantes,22.341,1,12059.05,FALSE,0.18526334993220858
1993-01-01,1993,1. Resto país,Fibras de algodón,20.113,1,12059.05,FALSE,0.1667875993548414
1993-01-01,1993,1. Resto país,Lanas sucias,14.549,1,12059.05,FALSE,0.12064797807455811
1993-01-01,1993,1. Resto país,"Manufacturas de cuero, marroquinería, etc.",13.713,1,12059.05,FALSE,0.11371542534445085
1993-01-01,1993,1. Resto país,Textiles y confecciones,11.995,1,12059.05,FALSE,0.09946886363353664
1993-01-01,1993,1. Resto país,"Manufacturas de piedra, yeso, etc, productos cerámicos, vidrio y sus manufacturas.",9.371,1,12059.05,FALSE,0.07770927228927653
1993-01-01,1993,1. Resto país,Miel,6.019,1,12059.05,FALSE,0.04991272115133447
1993-01-01,1993,1. Resto país,Frutas secas o procesadas,3.599,1,12059.05,FALSE,0.029844805353655558
1993-01-01,1993,1. Resto país,Productos lácteos,0.505,1,12059.05,FALSE,0.004187726230507379
1993-01-01,1993,1. Resto país,Animales vivos,0,1,12059.05,FALSE,0
1993-01-01,1993,1. Resto país,Gas de petróleo y otros hidrocarburos gaseosos,0,1,12059.05,FALSE,0
1993-01-01,1993,2. NOA-Resto,Resto de productos,125.063,1,449.791,FALSE,27.80469151228015
1993-01-01,1993,2. NOA-Resto,Hortalizas y legumbres sin elaborar,85.591,1,449.791,FALSE,19.029060163498155
1993-01-01,1993,2. NOA-Resto,Tabaco sin elaborar,81.84100000000001,1,449.791,FALSE,18.19533961328706
1993-01-01,1993,2. NOA-Resto,Material de transporte terrestre,41.646,1,449.791,FALSE,9.25896694242437
1993-01-01,1993,2. NOA-Resto,Cereales,24.044,1,449.791,FALSE,5.345593842473504
1993-01-01,1993,2. NOA-Resto,Productos químicos y conexos,23.296,1,449.791,FALSE,5.179294383391397
1993-01-01,1993,2. NOA-Resto,Frutas frescas,13.952,1,449.791,FALSE,3.1018850977453973
1993-01-01,1993,2. NOA-Resto,"Preparados de hortalizas, legumbres y frutas",10.831,1,449.791,FALSE,2.4080072744897074
1993-01-01,1993,2. NOA-Resto,"Azúcar ,cacao y artículos de confitería",10.661,1,449.791,FALSE,2.3702119428801374
1993-01-01,1993,2. NOA-Resto,"Azúcar, cacao y artículos de confitería",8.064,1,449.791,FALSE,1.7928326711739453
1993-01-01,1993,2. NOA-Resto,Semillas y frutos oleaginosos,7.953,1,449.791,FALSE,1.7681545428876968
1993-01-01,1993,2. NOA-Resto,Carburantes,7.924,1,449.791,FALSE,1.7617071039660646
1993-01-01,1993,2. NOA-Resto,"Papel, cartón, impresos y publicaciones",3.298,1,449.791,FALSE,0.7332294332256537
1993-01-01,1993,2. NOA-Resto,Fibras de algodón,2.738,1,449.791,FALSE,0.6087271643941298
1993-01-01,1993,2. NOA-Resto,Calzado y sus componentes,2.695,1,449.791,FALSE,0.5991671687517092
1993-01-01,1993,2. NOA-Resto,Pieles y cueros,0,1,449.791,FALSE,0
1993-01-01,1993,3. La Rioja,Pieles y cueros,37.306,1,46.612,FALSE,80.03518407277096
1993-01-01,1993,3. La Rioja,"Preparados de hortalizas, legumbres y frutas",7.62,1,46.612,FALSE,16.347721616751052
1993-01-01,1993,3. La Rioja,Resto de productos,0.982,1,46.612,FALSE,2.1067536256757915
1993-01-01,1993,3. La Rioja,Textiles y confecciones,0.508,1,46.612,FALSE,1.0898481077834032
1993-01-01,1993,3. La Rioja,"Bebidas, líquidos alcohólicos y vinagre",0,1,46.612,FALSE,0
1993-01-01,1993,3. La Rioja,"Papel, cartón, impresos y publicaciones",0,1,46.612,FALSE,0
1994-01-01,1994,1. Resto país,Resto de productos,5091.96,1,14571.481,FALSE,34.94469779701871
1994-01-01,1994,1. Resto país,Grasas y aceites,1489.226,1,14571.481,FALSE,10.22014165890207
1994-01-01,1994,1. Resto país,Cereales,1259.984,1,14571.481,FALSE,8.646917907658116
1994-01-01,1994,1. Resto país,Petróleo crudo,1124.4470000000001,1,14571.481,FALSE,7.716765372030476
1994-01-01,1994,1. Resto país,Residuos y desperdicios de la industria alimenticia,1039.584,1,14571.481,FALSE,7.134374330241381
1994-01-01,1994,1. Resto país,Material de transporte terrestre,785.0899999999999,1,14571.481,FALSE,5.387853163312637
1994-01-01,1994,1. Resto país,Metales comunes y sus manufacturas,651.473,1,14571.481,FALSE,4.470877050863944
1994-01-01,1994,1. Resto país,Semillas y frutos oleaginosos,648.066,1,14571.481,FALSE,4.447495762441718
1994-01-01,1994,1. Resto país,Productos químicos y conexos,510.10699999999997,1,14571.481,FALSE,3.5007217179914654
1994-01-01,1994,1. Resto país,Carnes,392.957,1,14571.481,FALSE,2.696754022463468
1994-01-01,1994,1. Resto país,Pescados y mariscos sin elaborar,360.985,1,14571.481,FALSE,2.4773391256523616
1994-01-01,1994,1. Resto país,Frutas frescas,183.133,1,14571.481,FALSE,1.2567905760574372
1994-01-01,1994,1. Resto país,Pescados y mariscos elaborados,137.21699999999998,1,14571.481,FALSE,0.9416819059092209
1994-01-01,1994,1. Resto país,Fibras de algodón,134.924,1,14571.481,FALSE,0.9259456880189462
1994-01-01,1994,1. Resto país,"Máquinas y aparatos, material eléctrico",122.95400000000001,1,14571.481,FALSE,0.8437989247626924
1994-01-01,1994,1. Resto país,"Preparados de hortalizas, legumbres y frutas",115.223,1,14571.481,FALSE,0.7907432333062095
1994-01-01,1994,1. Resto país,Pieles y cueros,69.978,1,14571.481,FALSE,0.4802394485502194
1994-01-01,1994,1. Resto país,Hortalizas y legumbres sin elaborar,67.67,1,14571.481,FALSE,0.46440028985385906
1994-01-01,1994,1. Resto país,"Papel, cartón, impresos y publicaciones",67.43599999999999,1,14571.481,FALSE,0.46279441327892473
1994-01-01,1994,1. Resto país,Lanas elaboradas,55.349,1,14571.481,FALSE,0.37984471173520384
1994-01-01,1994,1. Resto país,"Café, té, yerba mate y especias",55.335,1,14571.481,FALSE,0.37974863364952405
1994-01-01,1994,1. Resto país,"Extractos curtientes y tintóreos y materias albuminoideas, productos a base de almidón o féculas modificadas, colas enzimas",41.174,1,14571.481,FALSE,0.282565649984377
1994-01-01,1994,1. Resto país,"Bebidas, líquidos alcohólicos y vinagre",34.342,1,14571.481,FALSE,0.23567954417262046
1994-01-01,1994,1. Resto país,Tabaco sin elaborar,27.729,1,14571.481,FALSE,0.1902963741297127
1994-01-01,1994,1. Resto país,"Manufacturas de cuero, marroquinería, etc.",20.256,1,14571.481,FALSE,0.1390112645379011
1994-01-01,1994,1. Resto país,Textiles y confecciones,18.732,1,14571.481,FALSE,0.12855247863961117
1994-01-01,1994,1. Resto país,Lanas sucias,17.166,1,14571.481,FALSE,0.11780545848428174
1994-01-01,1994,1. Resto país,Animales vivos,14.122,1,14571.481,FALSE,0.09691533756932463
1994-01-01,1994,1. Resto país,Carburantes,13.66,1,14571.481,FALSE,0.09374476074189027
1994-01-01,1994,1. Resto país,"Manufacturas de piedra, yeso, etc, productos cerámicos, vidrio y sus manufacturas.",7.37,1,14571.481,FALSE,0.050578249390024255
1994-01-01,1994,1. Resto país,Miel,6.454,1,14571.481,FALSE,0.04429199749840116
1994-01-01,1994,1. Resto país,Frutas secas o procesadas,5.962,1,14571.481,FALSE,0.04091553905879573
1994-01-01,1994,1. Resto país,Productos lácteos,1.117,1,14571.481,FALSE,0.007665658693169212
1994-01-01,1994,1. Resto país,Gas de petróleo y otros hidrocarburos gaseosos,0,1,14571.481,FALSE,0
1994-01-01,1994,2. NOA-Resto,Resto de productos,190.221,1,609.91,FALSE,31.188372054893343
1994-01-01,1994,2. NOA-Resto,Hortalizas y legumbres sin elaborar,133.31,1,609.91,FALSE,21.857323211621388
1994-01-01,1994,2. NOA-Resto,Material de transporte terrestre,57.469,1,609.91,FALSE,9.42253775147153
1994-01-01,1994,2. NOA-Resto,Tabaco sin elaborar,53.196,1,609.91,FALSE,8.72194258169238
1994-01-01,1994,2. NOA-Resto,Frutas frescas,39.162,1,609.91,FALSE,6.420947352888131
1994-01-01,1994,2. NOA-Resto,Fibras de algodón,22.534000000000002,1,609.91,FALSE,3.694643471987671
1994-01-01,1994,2. NOA-Resto,Productos químicos y conexos,22.15,1,609.91,FALSE,3.6316833631191487
1994-01-01,1994,2. NOA-Resto,Cereales,20.155,1,609.91,FALSE,3.3045859225131577
1994-01-01,1994,2. NOA-Resto,Carburantes,18.088,1,609.91,FALSE,2.9656834614943195
1994-01-01,1994,2. NOA-Resto,"Azúcar, cacao y artículos de confitería",13.991,1,609.91,FALSE,2.29394500827991
1994-01-01,1994,2. NOA-Resto,Semillas y frutos oleaginosos,10.796,1,609.91,FALSE,1.770097227459789
1994-01-01,1994,2. NOA-Resto,"Preparados de hortalizas, legumbres y frutas",9.845,1,609.91,FALSE,1.6141725828400915
1994-01-01,1994,2. NOA-Resto,"Azúcar ,cacao y artículos de confitería",7.3,1,609.91,FALSE,1.1968979029692906
1994-01-01,1994,2. NOA-Resto,Pieles y cueros,5.123,1,609.91,FALSE,0.83995999409749
1994-01-01,1994,2. NOA-Resto,Calzado y sus componentes,3.362,1,609.91,FALSE,0.5512288698332541
1994-01-01,1994,2. NOA-Resto,"Papel, cartón, impresos y publicaciones",3.205,1,609.91,FALSE,0.5254873669885721
1994-01-01,1994,3. La Rioja,Pieles y cueros,50.736,1,69.887,FALSE,72.59719261092906
1994-01-01,1994,3. La Rioja,"Preparados de hortalizas, legumbres y frutas",11.081,1,69.887,FALSE,15.85559546124458
1994-01-01,1994,3. La Rioja,"Papel, cartón, impresos y publicaciones",6.055,1,69.887,FALSE,8.663986149069212
1994-01-01,1994,3. La Rioja,Resto de productos,1.222,1,69.887,FALSE,1.7485369238914248
1994-01-01,1994,3. La Rioja,Textiles y confecciones,0.657,1,69.887,FALSE,0.9400890008156023
1994-01-01,1994,3. La Rioja,"Bebidas, líquidos alcohólicos y vinagre",0,1,69.887,FALSE,0
1995-01-01,1995,1. Resto país,Resto de productos,6461.902,1,19059.659,FALSE,33.90355514755012
1995-01-01,1995,1. Resto país,Grasas y aceites,2031.756,1,19059.659,FALSE,10.659980852752927
1995-01-01,1995,1. Resto país,Cereales,1815.355,1,19059.659,FALSE,9.524593278400207
1995-01-01,1995,1. Resto país,Petróleo crudo,1526.2830000000001,1,19059.659,FALSE,8.007923961283883
1995-01-01,1995,1. Resto país,Material de transporte terrestre,1087.968,1,19059.659,FALSE,5.708223845977518
1995-01-01,1995,1. Resto país,Metales comunes y sus manufacturas,1027.134,1,19059.659,FALSE,5.389047096802728
1995-01-01,1995,1. Resto país,Residuos y desperdicios de la industria alimenticia,1012.9770000000001,1,19059.659,FALSE,5.314769797298053
1995-01-01,1995,1. Resto país,Productos químicos y conexos,677.4499999999999,1,19059.659,FALSE,3.5543657942673583
1995-01-01,1995,1. Resto país,Semillas y frutos oleaginosos,577.987,1,19059.659,FALSE,3.0325149049098936
1995-01-01,1995,1. Resto país,Carnes,541.1619999999999,1,19059.659,FALSE,2.8393057819135166
1995-01-01,1995,1. Resto país,Pescados y mariscos sin elaborar,407.163,1,19059.659,FALSE,2.13625542828442
1995-01-01,1995,1. Resto país,Frutas frescas,326.856,1,19059.659,FALSE,1.7149100096701624
1995-01-01,1995,1. Resto país,Fibras de algodón,291.873,1,19059.659,FALSE,1.531365277836293
1995-01-01,1995,1. Resto país,"Preparados de hortalizas, legumbres y frutas",237.692,1,19059.659,FALSE,1.2470947145486706
1995-01-01,1995,1. Resto país,Pescados y mariscos elaborados,189.481,1,19059.659,FALSE,0.9941468522600535
1995-01-01,1995,1. Resto país,"Papel, cartón, impresos y publicaciones",160.587,1,19059.659,FALSE,0.8425491767717355
1995-01-01,1995,1. Resto país,"Máquinas y aparatos, material eléctrico",102.33500000000001,1,19059.659,FALSE,0.5369193646119272
1995-01-01,1995,1. Resto país,"Bebidas, líquidos alcohólicos y vinagre",82.86099999999999,1,19059.659,FALSE,0.43474544848887375
1995-01-01,1995,1. Resto país,Pieles y cueros,80.82300000000001,1,19059.659,FALSE,0.4240527073438198
1995-01-01,1995,1. Resto país,Hortalizas y legumbres sin elaborar,71.944,1,19059.659,FALSE,0.377467403797728
1995-01-01,1995,1. Resto país,Lanas elaboradas,68.97099999999999,1,19059.659,FALSE,0.36186901350123835
1995-01-01,1995,1. Resto país,"Café, té, yerba mate y especias",64.072,1,19059.659,FALSE,0.3361655106211502
1995-01-01,1995,1. Resto país,"Extractos curtientes y tintóreos y materias albuminoideas, productos a base de almidón o féculas modificadas, colas enzimas",38.152,1,19059.659,FALSE,0.20017147211290612
1995-01-01,1995,1. Resto país,Productos lácteos,32.26,1,19059.659,FALSE,0.16925801243348582
1995-01-01,1995,1. Resto país,Lanas sucias,26.599,1,19059.659,FALSE,0.13955653666206724
1995-01-01,1995,1. Resto país,Tabaco sin elaborar,25.634,1,19059.659,FALSE,0.13449348700309907
1995-01-01,1995,1. Resto país,Animales vivos,22.61,1,19059.659,FALSE,0.11862751584380392
1995-01-01,1995,1. Resto país,"Manufacturas de cuero, marroquinería, etc.",17.282,1,19059.659,FALSE,0.09067318570599821
1995-01-01,1995,1. Resto país,Textiles y confecciones,16.963,1,19059.659,FALSE,0.08899949364256728
1995-01-01,1995,1. Resto país,Carburantes,10.109,1,19059.659,FALSE,0.05303872435493206
1995-01-01,1995,1. Resto país,Miel,8.455,1,19059.659,FALSE,0.04436070970629642
1995-01-01,1995,1. Resto país,"Manufacturas de piedra, yeso, etc, productos cerámicos, vidrio y sus manufacturas.",8.074,1,19059.659,FALSE,0.042361723260631264
1995-01-01,1995,1. Resto país,Frutas secas o procesadas,6.773,1,19059.659,FALSE,0.035535787917296946
1995-01-01,1995,1. Resto país,Gas de petróleo y otros hidrocarburos gaseosos,2.123,1,19059.659,FALSE,0.01113870924973002
1995-01-01,1995,2. NOA-Resto,Resto de productos,287.30899999999997,1,950.163,FALSE,30.23786445062584
1995-01-01,1995,2. NOA-Resto,Hortalizas y legumbres sin elaborar,140.602,1,950.163,FALSE,14.797671557406467
1995-01-01,1995,2. NOA-Resto,Material de transporte terrestre,95.068,1,950.163,FALSE,10.005441171672649
1995-01-01,1995,2. NOA-Resto,Fibras de algodón,89.068,1,950.163,FALSE,9.373970571365122
1995-01-01,1995,2. NOA-Resto,Tabaco sin elaborar,65.457,1,950.163,FALSE,6.889028514054956
1995-01-01,1995,2. NOA-Resto,Frutas frescas,59.663999999999994,1,950.163,FALSE,6.27934364945804
1995-01-01,1995,2. NOA-Resto,"Azúcar, cacao y artículos de confitería",42.094,1,950.163,FALSE,4.430187241557502
1995-01-01,1995,2. NOA-Resto,Carburantes,36.917,1,950.163,FALSE,3.8853333585921574
1995-01-01,1995,2. NOA-Resto,Productos químicos y conexos,31.271,1,950.163,FALSE,3.291119523702775
1995-01-01,1995,2. NOA-Resto,Cereales,29.971,1,950.163,FALSE,3.1543008936361443
1995-01-01,1995,2. NOA-Resto,"Preparados de hortalizas, legumbres y frutas",24.369,1,950.163,FALSE,2.5647178431490176
1995-01-01,1995,2. NOA-Resto,"Azúcar ,cacao y artículos de confitería",16.366,1,950.163,FALSE,1.7224413074388287
1995-01-01,1995,2. NOA-Resto,Pieles y cueros,15.365,1,950.163,FALSE,1.6170909622875234
1995-01-01,1995,2. NOA-Resto,Semillas y frutos oleaginosos,9.366,1,950.163,FALSE,0.9857256070800483
1995-01-01,1995,2. NOA-Resto,"Papel, cartón, impresos y publicaciones",4.495,1,950.163,FALSE,0.47307672473038836
1995-01-01,1995,2. NOA-Resto,Calzado y sus componentes,2.782,1,950.163,FALSE,0.29279186834258963
1995-01-01,1995,3. La Rioja,Pieles y cueros,91.678,1,136.023,FALSE,67.39889577497922
1995-01-01,1995,3. La Rioja,"Papel, cartón, impresos y publicaciones",17.333,1,136.023,FALSE,12.742697926086027
1995-01-01,1995,3. La Rioja,"Preparados de hortalizas, legumbres y frutas",17.196,1,136.023,FALSE,12.64197966520368
1995-01-01,1995,3. La Rioja,Textiles y confecciones,7.203,1,136.023,FALSE,5.295427979091772
1995-01-01,1995,3. La Rioja,Resto de productos,2.439,1,136.023,FALSE,1.793079111620829
1995-01-01,1995,3. La Rioja,"Bebidas, líquidos alcohólicos y vinagre",0,1,136.023,FALSE,0
1996-01-01,1996,1. Resto país,Resto de productos,6435.092000000001,1,21703.555,FALSE,29.649944444585234
1996-01-01,1996,1. Resto país,Cereales,2467.1929999999998,1,21703.555,FALSE,11.367690684774914
1996-01-01,1996,1. Resto país,Petróleo crudo,2317.18,1,21703.555,FALSE,10.676499771581199
1996-01-01,1996,1. Resto país,Residuos y desperdicios de la industria alimenticia,1922.0880000000002,1,21703.555,FALSE,8.85609753793791
1996-01-01,1996,1. Resto país,Grasas y aceites,1844.687,1,21703.555,FALSE,8.49946932656885
1996-01-01,1996,1. Resto país,Material de transporte terrestre,1408.864,1,21703.555,FALSE,6.491397377065646
1996-01-01,1996,1. Resto país,Metales comunes y sus manufacturas,1001.3389999999999,1,21703.555,FALSE,4.613709597344767
1996-01-01,1996,1. Resto país,Semillas y frutos oleaginosos,700.572,1,21703.555,FALSE,3.227913583742387
1996-01-01,1996,1. Resto país,Productos químicos y conexos,696.685,1,21703.555,FALSE,3.2100040753692194
1996-01-01,1996,1. Resto país,Pescados y mariscos sin elaborar,481.76200000000006,1,21703.555,FALSE,2.2197377342099025
1996-01-01,1996,1. Resto país,Carnes,472.311,1,21703.555,FALSE,2.17619187271394
1996-01-01,1996,1. Resto país,Frutas frescas,346.55,1,21703.555,FALSE,1.5967430220532994
1996-01-01,1996,1. Resto país,Fibras de algodón,330.219,1,21703.555,FALSE,1.5214972846614299
1996-01-01,1996,1. Resto país,"Preparados de hortalizas, legumbres y frutas",298.558,1,21703.555,FALSE,1.375617957518941
1996-01-01,1996,1. Resto país,Pescados y mariscos elaborados,164.541,1,21703.555,FALSE,0.7581292557832114
1996-01-01,1996,1. Resto país,"Papel, cartón, impresos y publicaciones",127.106,1,21703.555,FALSE,0.5856459920966864
1996-01-01,1996,1. Resto país,Pieles y cueros,91.231,1,21703.555,FALSE,0.42035049096795424
1996-01-01,1996,1. Resto país,"Bebidas, líquidos alcohólicos y vinagre",89.859,1,21703.555,FALSE,0.41402894594917744
1996-01-01,1996,1. Resto país,Lanas elaboradas,82.909,1,21703.555,FALSE,0.3820065422461897
1996-01-01,1996,1. Resto país,"Máquinas y aparatos, material eléctrico",79.965,1,21703.555,FALSE,0.368441944188406
1996-01-01,1996,1. Resto país,Hortalizas y legumbres sin elaborar,78.42699999999999,1,21703.555,FALSE,0.36135554751283827
1996-01-01,1996,1. Resto país,"Café, té, yerba mate y especias",61.032000000000004,1,21703.555,FALSE,0.2812073874533458
1996-01-01,1996,1. Resto país,"Extractos curtientes y tintóreos y materias albuminoideas, productos a base de almidón o féculas modificadas, colas enzimas",40.204,1,21703.555,FALSE,0.18524154222660758
1996-01-01,1996,1. Resto país,Tabaco sin elaborar,25.289,1,21703.555,FALSE,0.11652008161796536
1996-01-01,1996,1. Resto país,Productos lácteos,24.078,1,21703.555,FALSE,0.11094035055547351
1996-01-01,1996,1. Resto país,"Manufacturas de cuero, marroquinería, etc.",22.661,1,21703.555,FALSE,0.10441146623214494
1996-01-01,1996,1. Resto país,Lanas sucias,20.105,1,21703.555,FALSE,0.09263459373360723
1996-01-01,1996,1. Resto país,Animales vivos,13.799,1,21703.555,FALSE,0.06357944585575957
1996-01-01,1996,1. Resto país,Textiles y confecciones,13.699,1,21703.555,FALSE,0.06311869184564464
1996-01-01,1996,1. Resto país,Carburantes,11.305,1,21703.555,FALSE,0.05208824084349315
1996-01-01,1996,1. Resto país,Miel,10.878,1,21703.555,FALSE,0.05012082122030238
1996-01-01,1996,1. Resto país,Frutas secas o procesadas,9.68,1,21703.555,FALSE,0.04460098817912549
1996-01-01,1996,1. Resto país,"Manufacturas de piedra, yeso, etc, productos cerámicos, vidrio y sus manufacturas.",8.566,1,21703.555,FALSE,0.039468188506445144
1996-01-01,1996,1. Resto país,Gas de petróleo y otros hidrocarburos gaseosos,5.122,1,21703.555,FALSE,0.02359982039808686
1996-01-01,1996,2. NOA-Resto,Resto de productos,257.978,1,1069.727,FALSE,24.11624648157894
1996-01-01,1996,2. NOA-Resto,Hortalizas y legumbres sin elaborar,140.763,1,1069.727,FALSE,13.158777893799073
1996-01-01,1996,2. NOA-Resto,Fibras de algodón,115.855,1,1069.727,FALSE,10.83033334673239
1996-01-01,1996,2. NOA-Resto,Tabaco sin elaborar,114.935,1,1069.727,FALSE,10.744330095435563
1996-01-01,1996,2. NOA-Resto,Frutas frescas,91.672,1,1069.727,FALSE,8.569663100959401
1996-01-01,1996,2. NOA-Resto,Cereales,65.885,1,1069.727,FALSE,6.159048056186299
1996-01-01,1996,2. NOA-Resto,"Azúcar, cacao y artículos de confitería",55.789,1,1069.727,FALSE,5.215255854998518
1996-01-01,1996,2. NOA-Resto,Material de transporte terrestre,53.57,1,1069.727,FALSE,5.007819752142368
1996-01-01,1996,2. NOA-Resto,Carburantes,51.254,1,1069.727,FALSE,4.791315915182097
1996-01-01,1996,2. NOA-Resto,Productos químicos y conexos,32.119,1,1069.727,FALSE,3.002541770003001
1996-01-01,1996,2. NOA-Resto,"Preparados de hortalizas, legumbres y frutas",25.84,1,1069.727,FALSE,2.415569579902162
1996-01-01,1996,2. NOA-Resto,Pieles y cueros,24.218,1,1069.727,FALSE,2.263942108594062
1996-01-01,1996,2. NOA-Resto,"Azúcar ,cacao y artículos de confitería",22.454,1,1069.727,FALSE,2.0990402224118863
1996-01-01,1996,2. NOA-Resto,Semillas y frutos oleaginosos,9.962,1,1069.727,FALSE,0.931265640672807
1996-01-01,1996,2. NOA-Resto,"Papel, cartón, impresos y publicaciones",4.284,1,1069.727,FALSE,0.4004760092995689
1996-01-01,1996,2. NOA-Resto,Calzado y sus componentes,3.149,1,1069.727,FALSE,0.29437417210185396
1996-01-01,1996,3. La Rioja,Pieles y cueros,63.492,1,114.306,FALSE,55.54564064878484
1996-01-01,1996,3. La Rioja,"Preparados de hortalizas, legumbres y frutas",23.152,1,114.306,FALSE,20.254404843140346
1996-01-01,1996,3. La Rioja,"Papel, cartón, impresos y publicaciones",15.85,1,114.306,FALSE,13.86628873374976
1996-01-01,1996,3. La Rioja,Resto de productos,6.176,1,114.306,FALSE,5.40304096022956
1996-01-01,1996,3. La Rioja,"Bebidas, líquidos alcohólicos y vinagre",3.093,1,114.306,FALSE,2.7058947036900953
1996-01-01,1996,3. La Rioja,Textiles y confecciones,2.542,1,114.306,FALSE,2.22385526569034
1997-01-01,1997,1. Resto país,Resto de productos,7386.735000000001,1,23878.977,FALSE,30.93405132054024
1997-01-01,1997,1. Resto país,Cereales,2903.921,1,23878.977,FALSE,12.160994166542393
1997-01-01,1997,1. Resto país,Material de transporte terrestre,2515.52,1,23878.977,FALSE,10.534454637650516
1997-01-01,1997,1. Resto país,Petróleo crudo,2187.63,1,23878.977,FALSE,9.161322111914593
1997-01-01,1997,1. Resto país,Residuos y desperdicios de la industria alimenticia,2064.3630000000003,1,23878.977,FALSE,8.645106530317443
1997-01-01,1997,1. Resto país,Grasas y aceites,1332.273,1,23878.977,FALSE,5.579271674829286
1997-01-01,1997,1. Resto país,Metales comunes y sus manufacturas,1088.906,1,23878.977,FALSE,4.560103223852512
1997-01-01,1997,1. Resto país,Productos químicos y conexos,894.244,1,23878.977,FALSE,3.744900797048383
1997-01-01,1997,1. Resto país,Carburantes,506.673,1,23878.977,FALSE,2.1218371289523836
1997-01-01,1997,1. Resto país,Pescados y mariscos sin elaborar,466.534,1,23878.977,FALSE,1.9537436633068495
1997-01-01,1997,1. Resto país,Carnes,456.725,1,23878.977,FALSE,1.912665689154104
1997-01-01,1997,1. Resto país,Frutas frescas,315.69599999999997,1,23878.977,FALSE,1.322066686525139
1997-01-01,1997,1. Resto país,"Preparados de hortalizas, legumbres y frutas",262.21999999999997,1,23878.977,FALSE,1.098120744452327
1997-01-01,1997,1. Resto país,Semillas y frutos oleaginosos,259.372,1,23878.977,FALSE,1.0861939353599612
1997-01-01,1997,1. Resto país,Fibras de algodón,207.245,1,23878.977,FALSE,0.8678973140264762
1997-01-01,1997,1. Resto país,"Papel, cartón, impresos y publicaciones",166.016,1,23878.977,FALSE,0.6952391637212934
1997-01-01,1997,1. Resto país,"Bebidas, líquidos alcohólicos y vinagre",134.315,1,23878.977,FALSE,0.5624822202391669
1997-01-01,1997,1. Resto país,Pescados y mariscos elaborados,107.223,1,23878.977,FALSE,0.44902677363439814
1997-01-01,1997,1. Resto país,Hortalizas y legumbres sin elaborar,99.668,1,23878.977,FALSE,0.4173880648237151
1997-01-01,1997,1. Resto país,Pieles y cueros,97.48400000000001,1,23878.977,FALSE,0.40824194436805233
1997-01-01,1997,1. Resto país,"Café, té, yerba mate y especias",75.49600000000001,1,23878.977,FALSE,0.3161609477658947
1997-01-01,1997,1. Resto país,Lanas elaboradas,73.943,1,23878.977,FALSE,0.3096573190719184
