anio,geocodigo,provincia,ingresos_totales,gastos_totales,resultado_financiero,resultado_primario,resultado_sobre_ingresos,primario_sobre_ingresos,la_rioja_region
2006,AR-Z,Santa Cruz,2720.3251804017214,2682.916308966397,37.40887143532427,55.92633352116632,0.013751617528974957,0.02055869420467867,1. Resto país
2006,AR-S,Santa Fe,7395.330452130001,7158.652492216151,236.67795991384992,329.99106120000044,0.03200370307261686,0.04462154373439209,1. Resto país
2006,AR-G,Santiago del Estero,2212.761440465762,2358.294712765925,-145.53327230016293,-86.15918839480209,-0.06576997847067047,-0.038937405008588055,2. NOA-Resto
2006,AR-V,Tierra del Fuego,1377.49508003,1294.224791020771,83.27028900922915,91.33821454000022,0.060450516460222585,0.06630747061398651,1. Resto país
2006,AR-T,Tucumán,3176.5743684599997,3217.61637889318,-41.04201043318017,43.97091234999938,-0.012920210790807738,0.01384224238115868,2. NOA-Resto
2007,AR-B,Buenos Aires,33494.482385870004,34710.79458744489,-1216.3122015748886,-315.5664358700019,-0.03631380797477266,-0.00942144536627104,1. Resto país
2007,AR-C,CABA,9600.987954510003,9945.515490169999,-344.5275356599959,-221.05836277999595,-0.03588459201202896,-0.02302454328943879,1. Resto país
2007,AR-K,Catamarca,2321.2677935799998,2243.907116365577,77.3606772144226,113.06150912999972,0.0333269075754126,0.0487067926598979,2. NOA-Resto
2007,AR-H,Chaco,4128.56324122,4169.346543798059,-40.78330257805919,70.52201654399641,-0.009878328172589075,0.017081491168621895,1. Resto país
2007,AR-U,Chubut,3259.2766846600002,3030.2118315235643,229.0648531364359,262.98448966000035,0.0702808860059487,0.0806879915711833,1. Resto país
2007,AR-W,Corrientes,3044.69757937,2848.66207857042,196.03550079957995,261.48597188999986,0.06438586943013994,0.08588241198789463,1. Resto país
2007,AR-X,Córdoba,10135.5372927,10126.024287075084,9.513005624916332,262.17548765979956,9.385793125903606e-4,0.02586695506005669,1. Resto país
2007,AR-E,Entre Ríos,4754.624033837879,4591.5378686364575,163.08616520142186,243.8533657284641,0.03430053860005847,0.051287623162840995,1. Resto país
2007,AR-P,Formosa,2623.7248144899995,2568.5386711992464,55.18614329075308,135.09356377199907,0.02103351044514178,0.05148922746239247,1. Resto país
2007,AR-Y,Jujuy,2243.7426907100003,2336.6524722173053,-92.90978150730507,-16.69730011555542,-0.041408394060508384,-0.007441717887121807,2. NOA-Resto
2007,AR-L,La Pampa,2191.51770733364,2074.595742023444,116.9219653101959,127.23212128163973,0.05335205137468484,0.05805662480201431,1. Resto país
2007,AR-F,La Rioja,1729.9065450599999,1579.0606288241179,150.845916235882,169.37910568714292,0.08719888173534257,0.09791228674799204,3. La Rioja
2007,AR-M,Mendoza,4731.2049432700005,4770.758592388153,-39.55364911815286,90.04867627000058,-0.008360163973538445,0.019032926569391623,1. Resto país
2007,AR-N,Misiones,3162.06638201,3204.782988497289,-42.71660648728903,32.068877670000205,-0.013509079610193313,0.010141747134864163,1. Resto país
2007,AR-Q,Neuquén,4275.924006172395,4330.561755633417,-54.637749461022395,45.22131697239506,-0.012777998248367263,0.010575799969110079,1. Resto país
2007,AR-R,Río Negro,2379.5436368699993,2371.2622124815803,8.281424388419055,95.30136647066612,0.003480257415792661,0.0400502705619736,1. Resto país
2007,AR-A,Salta,3262.20648191,3164.103237491846,98.10324441815419,140.73859945980217,0.03007266552934914,0.043142149413362904,2. NOA-Resto
2007,AR-J,San Juan,2700.0506274799995,2472.749792088238,227.30083539176167,287.5393956600003,0.08418391606379069,0.10649407560493243,1. Resto país
2007,AR-D,San Luis,1811.4164020800001,1837.4599027454724,-26.043500665472266,-19.274777259999745,-0.014377423454688398,-0.010640721392313243,1. Resto país
2007,AR-Z,Santa Cruz,4173.979836230001,4162.241208732281,11.73862749771979,26.34594423000061,0.002812334500475759,0.006311948131928843,1. Resto país
2007,AR-S,Santa Fe,9383.360104669999,9124.438433994896,258.9216706751031,328.69250458,0.027593705004057185,0.03502929663931508,1. Resto país
2007,AR-G,Santiago del Estero,2852.3785281399996,2920.85055371352,-68.47202557352057,-59.3848623100005,-0.024005238048882074,-0.020819418504291094,2. NOA-Resto
2007,AR-V,Tierra del Fuego,1509.6052607200004,1714.497281981877,-204.8920212618766,-195.93623728999955,-0.1357255612398662,-0.12979302761342296,1. Resto país
2007,AR-T,Tucumán,4292.616168250001,4330.186432285701,-37.57026403570035,68.41016830000027,-0.008752299894312905,0.015936707503920504,2. NOA-Resto
2008,AR-B,Buenos Aires,44546.35597073,46940.33623725084,-2393.980266520841,-1388.7014774999961,-0.05374132663272949,-0.03117430028199092,1. Resto país
2008,AR-C,CABA,12741.51771302,13134.052666368007,-392.53495334800573,-279.4374305000016,-0.030807550732115014,-0.021931251581941192,1. Resto país
2008,AR-K,Catamarca,2848.29106915,2953.4618548877593,-105.17078573775916,-63.65240698257962,-0.03692417073411837,-0.022347578051977342,2. NOA-Resto
2008,AR-H,Chaco,5622.585442039999,5680.996529114322,-58.411087074322495,63.48525288000012,-0.010388652636131333,0.011291113942941924,1. Resto país
2008,AR-U,Chubut,4363.454666590001,4089.668143676369,273.78652291363187,303.5819215900011,0.06274535748244486,0.06957375400607693,1. Resto país
2008,AR-W,Corrientes,3749.606178170001,3687.0579192801442,62.5482588898567,139.3302346100013,0.016681287558679946,0.0371586315974126,1. Resto país
2008,AR-X,Córdoba,13521.474420610002,13946.422012349609,-424.94759173960665,-148.21700699999855,-0.031427607561190486,-0.01096160096077096,1. Resto país
2008,AR-E,Entre Ríos,6022.925615089999,6133.072787243365,-110.14717215336623,-18.24841017999951,-0.01828798480881128,-0.0030298249299774605,1. Resto país
2008,AR-P,Formosa,3373.0857996650006,3326.883751437281,46.20204822771984,147.44219597500037,0.013697264455089881,0.043711368382518954,1. Resto país
2008,AR-Y,Jujuy,2778.964394689999,2959.2986786775955,-180.33428398759634,-126.56402726388048,-0.0648926212700588,-0.045543594407224865,2. NOA-Resto
2008,AR-L,La Pampa,2738.006942448261,2306.0061994876614,432.0007429605994,441.60496682026104,0.15777927231050576,0.16128701500858444,1. Resto país
2008,AR-F,La Rioja,2172.3992626000004,2018.5724323044913,153.82683029550913,171.40720103000052,0.07080964947088225,0.07890225520738514,3. La Rioja
2008,AR-M,Mendoza,6140.205207787037,6039.815764130465,100.38944365657153,243.45477949999835,0.016349525831686727,0.0396492904164258,1. Resto país
2008,AR-N,Misiones,4033.09626993,3999.9746837552443,33.12158617475552,118.23487637999985,0.008212446209554624,0.029316155248149327,1. Resto país
2008,AR-Q,Neuquén,5499.211530580002,5840.6398448530435,-341.4283142730419,-230.52796699999874,-0.06208677596314093,-0.041920185415323524,1. Resto país
2008,AR-R,Río Negro,2932.59969688,3008.0400163005306,-75.44031942053061,23.444606740000495,-0.025724724550981765,0.007994479016329187,1. Resto país
2008,AR-A,Salta,3999.7006320199994,3752.912028904914,246.78860311508515,295.84235027999915,0.06170176866223301,0.07396612334223315,2. NOA-Resto
2008,AR-J,San Juan,3407.4158451900007,3310.5129834519803,96.90286173802042,130.3277255000001,0.028438812912961912,0.03824825950844075,1. Resto país
2008,AR-D,San Luis,2189.4895099099995,2209.7977422802333,-20.30823237023378,-14.332765800000594,-0.009275327549328412,-0.006546167832788453,1. Resto país
2008,AR-Z,Santa Cruz,4835.1169439099995,5358.572428927094,-523.4554850170944,-509.8100580900004,-0.1082611839774434,-0.10543903363746437,1. Resto país
2008,AR-S,Santa Fe,11841.938595040003,11998.142111180394,-156.203516140391,-104.99224999999909,-0.013190704789316917,-0.008866137005977645,1. Resto país
2008,AR-G,Santiago del Estero,3636.8091523299995,3985.5154694127614,-348.70631708276187,-341.1239000000008,-0.09588248997321064,-0.09379758071205152,2. NOA-Resto
2008,AR-V,Tierra del Fuego,1948.9675849900004,1993.442974668473,-44.47538967847254,-29.303920379999774,-0.022819974031892752,-0.015035611985383597,1. Resto país
2008,AR-T,Tucumán,5660.86044914,5688.532539898873,-27.67209075887331,86.96408901666736,-0.004888318835536259,0.015362344611388358,2. NOA-Resto
2009,AR-B,Buenos Aires,53543.79185245683,59324.73072760779,-5780.938875150961,-4477.31163133001,-0.10796655737570267,-0.08361962192867314,1. Resto país
2009,AR-C,CABA,15091.898956177121,15853.21830330026,-761.3193471231389,-658.1532691499998,-0.050445563499584026,-0.043609705515594996,1. Resto país
2009,AR-K,Catamarca,2749.648593292089,3016.2291476551122,-266.5805543630231,-224.16547257551204,-0.09695077218716612,-0.08152513492901434,2. NOA-Resto
2009,AR-H,Chaco,6667.044136891367,7148.232757370628,-481.18862047926086,-339.95644829999776,-0.07217420652979567,-0.050990580131138705,1. Resto país
2009,AR-U,Chubut,4759.843099557533,4529.293367962184,230.54973159534893,258.2992075575319,0.04843641413658792,0.05426632814462791,1. Resto país
2009,AR-W,Corrientes,4172.339725507261,4101.195822628544,71.1439028787172,141.07546104607272,0.017051320735889434,0.033812074358092005,1. Resto país
2009,AR-X,Córdoba,16042.012451216771,17140.939415501365,-1098.9269642845939,-765.4897083599988,-0.06850306142239912,-0.047717810386186124,1. Resto país
2009,AR-E,Entre Ríos,7095.679100447083,7513.919243426959,-418.2401429798756,-315.3459262685906,-0.05894293372899617,-0.04444196556869678,1. Resto país
2009,AR-P,Formosa,3887.1039658270697,3862.602857838548,24.501107988521653,127.55447803999857,0.00630317794530831,0.032814784261335925,1. Resto país
2009,AR-Y,Jujuy,3582.477277885926,3717.4246031474877,-134.94732526156167,-72.78648615000009,-0.03766871770396717,-0.020317361564105296,2. NOA-Resto
2009,AR-L,La Pampa,3073.819735414353,3089.3146763056475,-15.494940891294391,-6.388049393646682,-0.005040940011144037,-0.002078212108552803,1. Resto país
2009,AR-F,La Rioja,2586.1527947160594,2641.3425424108736,-55.18974769481429,-34.053044273940905,-0.02134048220490921,-0.013167452574154529,3. La Rioja
2009,AR-M,Mendoza,6896.027329111899,7358.971737159125,-462.9444080472258,-308.4779253099998,-0.06713204370476963,-0.044732700522769966,1. Resto país
2009,AR-N,Misiones,4743.021482836049,4791.742030993237,-48.720548157188205,42.63353476407707,-0.010272048805491847,0.00898868683567183,1. Resto país
2009,AR-Q,Neuquén,7085.413479185441,6863.940715304829,221.47276388061255,342.8619131900007,0.03125756380078946,0.04838982427732884,1. Resto país
2009,AR-R,Río Negro,3484.213692755413,3649.0127355235736,-164.7990427681607,-55.0714404999985,-0.047298775936395865,-0.01580598819598992,1. Resto país
2009,AR-A,Salta,4894.476851982039,4792.741971963577,101.73488001846181,216.77321176000135,0.020785649436111612,0.044289352736895285,2. NOA-Resto
2009,AR-J,San Juan,3653.4103123959003,3551.909920342443,101.50039205345729,157.69769417333407,0.02778236862940629,0.04316451772150284,1. Resto país
2009,AR-D,San Luis,2398.6707474536593,2732.511955246373,-333.8412077927137,-332.17538357021954,-0.1391775874813612,-0.13848310941501443,1. Resto país
2009,AR-Z,Santa Cruz,5618.281750955738,5643.736717900711,-25.45496694497251,102.08567947000053,-0.004530738769133875,0.018170266995355743,1. Resto país
2009,AR-S,Santa Fe,13743.74706775899,14691.656839893989,-947.909772134999,-906.677040279999,-0.06897025734405937,-0.06597014888370169,1. Resto país
2009,AR-G,Santiago del Estero,4445.903410808474,3997.3218163464335,448.5815944620408,457.03315675000107,0.10089773731284629,0.10279871479863999,2. NOA-Resto
2009,AR-V,Tierra del Fuego,2191.9327143173055,2353.9185994587538,-161.9858851414483,-152.25357518999976,-0.07390093869368616,-0.06946087997843507,1. Resto país
2009,AR-T,Tucumán,6139.838031891945,6299.6985101988985,-159.86047830695315,-26.205110469999596,-0.026036595342840557,-0.004268045888813892,2. NOA-Resto
2010,AR-B,Buenos Aires,69553.09362205953,72348.65917981874,-2795.5655577592115,-874.7662214359873,-0.04019325974125423,-0.012576956334815646,1. Resto país
2010,AR-C,CABA,20021.458285591245,19782.85159424306,238.60669134818454,450.44897148909047,0.01191754805991837,0.022498309816586293,1. Resto país
2010,AR-K,Catamarca,4100.3737394855825,3741.0144671820017,359.35927230358084,391.6298206786361,0.08764061403550612,0.09551076208184099,2. NOA-Resto
2010,AR-H,Chaco,8816.411253281072,8358.86819361405,457.54305966702304,544.9904604520012,0.05189674647910124,0.061815453566685684,1. Resto país
2010,AR-U,Chubut,6299.509912378012,6016.730361642474,282.77955073553767,310.50881563900174,0.044889134975389024,0.04929094801944478,1. Resto país
2010,AR-W,Corrientes,6228.7053058881165,5192.7551131800965,1035.95019270802,1085.0698987571407,0.1663187037808188,0.17420472561631756,1. Resto país
2010,AR-X,Córdoba,23574.179873958732,22361.62724213265,1212.5526318260818,1569.0003189121353,0.05143562313976957,0.06655588136261464,1. Resto país
2010,AR-E,Entre Ríos,9731.540050281526,9508.124582432163,223.41546784936327,330.16852513224944,0.022957873748143287,0.03392767469756217,1. Resto país
2010,AR-P,Formosa,5765.070919297114,5666.126190379263,98.94472891785153,143.84247625000057,0.017162794751866647,0.024950686342560736,1. Resto país
2010,AR-Y,Jujuy,4887.974163026776,4607.4682687238665,280.50589430290984,372.14696692142405,0.05738694292303959,0.07613521563521927,2. NOA-Resto
2010,AR-L,La Pampa,4499.786954167914,4844.769531534896,-344.9825773669818,-336.5870107093267,-0.07666642462871331,-0.07480065481712729,1. Resto país
2010,AR-F,La Rioja,3432.3088873992524,3312.610069977636,119.69881742161624,161.21156684266674,0.03487413905579899,0.046968839964989524,3. La Rioja
2010,AR-M,Mendoza,9285.580570955712,9219.873389576209,65.7071813795028,254.34988548794988,0.007076259893218495,0.027391920574522687,1. Resto país
2010,AR-N,Misiones,6643.359740359227,6127.595691789273,515.764048569954,582.4770267348493,0.07763602585550561,0.08767807999260221,1. Resto país
2010,AR-Q,Neuquén,8131.920796579126,7856.706132992329,275.21466358679663,405.5687033793702,0.033843746203550316,0.04987366620073105,1. Resto país
2010,AR-R,Río Negro,5012.613370358584,4595.799828715428,416.813541643156,521.8745330301782,0.08315294056148972,0.1041122652938312,1. Resto país
2010,AR-A,Salta,6419.871817142512,5723.955560232807,695.9162569097043,792.974438933002,0.10840033519850822,0.12351873394350035,2. NOA-Resto
2010,AR-J,San Juan,5342.258391614922,4150.23720964395,1192.021181970972,1217.8098636276666,0.22313057411111736,0.2279578736848654,1. Resto país
2010,AR-D,San Luis,3340.600247795303,3696.8707769189778,-356.2705291236748,-354.7193033914758,-0.10664865673730425,-0.10618430134691513,1. Resto país
2010,AR-Z,Santa Cruz,6832.501162446011,6848.1284176274085,-15.627255181397231,110.27085809798696,-0.002287193929404723,0.016139164191303318,1. Resto país
2010,AR-S,Santa Fe,18799.328119065623,18769.640752398307,29.687366667316383,53.76267613099638,0.001579171685248075,0.0028598190206846888,1. Resto país
2010,AR-G,Santiago del Estero,6189.163563197576,5745.265758248424,443.8978049491516,446.7055010099991,0.07172177636226756,0.07217542345563942,2. NOA-Resto
2010,AR-V,Tierra del Fuego,3062.031888059734,2907.493934215152,154.5379538445818,163.42539409700123,0.05046908702917045,0.05337155198620621,1. Resto país
2010,AR-T,Tucumán,8912.342161679515,8210.554320870071,701.7878408094439,780.2266427720515,0.0787433682502595,0.08754451171396893,2. NOA-Resto
2011,AR-B,Buenos Aires,89775.5667901931,98627.77028858864,-8852.203498395538,-6556.232281041017,-0.09860370493770622,-0.07302913827726684,1. Resto país
2011,AR-C,CABA,26222.393508478443,27048.730307656733,-826.3367991782907,-432.2798207160063,-0.03151263819266203,-0.01648513971755622,1. Resto país
2011,AR-K,Catamarca,5163.526105835462,5148.499468097082,15.026637738379577,21.2619500779993,0.0029101504340991917,0.004117719101675598,2. NOA-Resto
2011,AR-H,Chaco,11703.640005448913,11745.796731227067,-42.156725778153486,-6.277106314998981,-0.003602018325796624,-5.363379523017218e-4,1. Resto país
2011,AR-U,Chubut,7418.627547999549,7569.709901376495,-151.08235337694532,-124.6491065500002,-0.020365270044819143,-0.016802178805109595,1. Resto país
2011,AR-W,Corrientes,7963.390702924575,8257.327237219175,-293.9365342946003,-288.76053027184537,-0.036910977403965796,-0.0362610025106262,1. Resto país
2011,AR-X,Córdoba,28022.02764944483,30055.021236451186,-2032.9935870063564,-1559.7345385532706,-0.07254983873540764,-0.05566101632849441,1. Resto país
2011,AR-E,Entre Ríos,12583.919750396857,13408.281455375825,-824.3617049789682,-773.2526894189657,-0.06550913557383187,-0.06144768122782885,1. Resto país
2011,AR-P,Formosa,7726.753917416022,7706.330657694376,20.42325972164599,34.48944373300016,0.002643187545498528,0.00446363946640792,1. Resto país
2011,AR-Y,Jujuy,5971.787099209961,6259.454735465397,-287.66763625543626,-280.47356497300086,-0.04817111385191434,-0.046966437401980754,2. NOA-Resto
2011,AR-L,La Pampa,5357.542477881509,5715.978077445317,-358.43559956380795,-350.77218377609523,-0.06690298789857498,-0.06547259031995549,1. Resto país
2011,AR-F,La Rioja,4360.302692018399,4351.381342922197,8.921349096201993,50.367607996998615,0.00204603893957469,0.011551401715572934,3. La Rioja
2011,AR-M,Mendoza,11859.556979128301,13146.243301248021,-1286.68632211972,-1101.3662357229982,-0.10849362454130168,-0.09286740117369466,1. Resto país
2011,AR-N,Misiones,8356.654343094293,8487.182834738647,-130.5284916443543,-120.85933308400047,-0.01561970691682604,-0.01446264594919799,1. Resto país
2011,AR-Q,Neuquén,9705.408856282333,10063.023365554876,-357.6145092725437,-216.33442329833338,-0.036846928817538586,-0.022290088599235015,1. Resto país
2011,AR-R,Río Negro,5984.788726823126,6093.286522056126,-108.49779523300003,-53.890882481000034,-0.01812892654785382,-0.009004642426134005,1. Resto país
2011,AR-A,Salta,8130.927688815912,7838.134329978638,292.79335883727435,387.0002595500007,0.036009834307100225,0.04759607690058779,2. NOA-Resto
2011,AR-J,San Juan,6840.161840632186,5416.280960696925,1423.880879935261,1433.0846879150001,0.20816479392008977,0.20951034804500338,1. Resto país
2011,AR-D,San Luis,4331.642202765176,4396.492943760444,-64.8507409952681,-64.3489761703377,-0.014971398365698243,-0.014855561276335211,1. Resto país
2011,AR-Z,Santa Cruz,8378.220153892551,9148.00137512092,-769.7812212283698,-641.9569767169987,-0.09187884862045868,-0.07662211841243431,1. Resto país
2011,AR-S,Santa Fe,25010.44682148716,26959.534271363056,-1949.0874498758967,-1920.156994106,-0.07793093277331545,-0.07677419791062431,1. Resto país
2011,AR-G,Santiago del Estero,7877.891068864852,7911.527096146083,-33.63602728123078,-24.517986242001097,-0.004269674077389533,-0.0031122525086569857,2. NOA-Resto
2011,AR-V,Tierra del Fuego,3902.081044432893,4077.185571078144,-175.1045266452511,-173.03718208400102,-0.044874651410706366,-0.044344845766561794,1. Resto país
2011,AR-T,Tucumán,11079.680694114917,11378.717794566277,-299.03710045135995,-271.04050319099963,-0.026989685777695425,-0.024462844252810055,2. NOA-Resto
2012,AR-B,Buenos Aires,111271.4320510641,120847.81604238,-9576.383991315903,-5994.383991315903,-0.08606327621380086,-0.053871725031497675,1. Resto país
2012,AR-C,CABA,33692.824104176,35190.92799437964,-1498.1038902036453,-1008.3632189360551,-0.044463589207351883,-0.029928129972669026,1. Resto país
2012,AR-K,Catamarca,6483.535686311028,6589.229200411326,-105.69351410029776,-99.9030667280007,-0.016301832705795556,-0.015408732451173269,2. NOA-Resto
2012,AR-H,Chaco,14775.462881601205,14952.104487142464,-176.6416055412592,-92.41807585148416,-0.01195506407865015,-0.006254834558622565,1. Resto país
2012,AR-U,Chubut,9187.748848558744,9271.811652148768,-84.06280359002449,-57.611039138998805,-0.009149445089937475,-0.006270419456234493,1. Resto país
2012,AR-W,Corrientes,10107.221457902688,10349.460493028402,-242.2390351257145,-237.94691288200082,-0.023966926631088247,-0.023542267662093583,1. Resto país
2012,AR-X,Córdoba,35252.405290127164,35450.50978010259,-198.104489975427,315.2618705379979,-0.005619602076653431,0.008942988937730456,1. Resto país
2012,AR-E,Entre Ríos,15944.26614058471,16542.378328662297,-598.1121880775863,-529.3884679655906,-0.037512682164476986,-0.03320243548983916,1. Resto país
2012,AR-P,Formosa,9842.39412770875,9784.775079359753,57.61904834899724,73.32963288899724,0.005854169991708166,0.007450385743297595,1. Resto país
2012,AR-Y,Jujuy,7705.1098276631565,8188.899985624725,-483.7901579615682,-470.14812741299926,-0.06278822350132476,-0.061017706162351755,2. NOA-Resto
2012,AR-L,La Pampa,6809.7410503499605,6455.5427756911095,354.198274658851,361.0870401738915,0.052013471883875576,0.053025076504977356,1. Resto país
2012,AR-F,La Rioja,5168.9900440406,5452.961760863847,-283.97171682324733,-224.45669462099954,-0.05493756312234384,-0.043423704187586655,3. La Rioja
2012,AR-M,Mendoza,16095.360706762245,16729.368847090715,-634.0081403284694,-435.32332649999637,-0.039390738230681566,-0.027046509514825675,1. Resto país
2012,AR-N,Misiones,10783.031312248368,11001.814964085002,-218.78365183663482,-206.177908240001,-0.02028962408632905,-0.019120588846459622,1. Resto país
2012,AR-Q,Neuquén,12097.449665684682,13084.374492363579,-986.9248266788964,-840.1713569086965,-0.08158123025536383,-0.06945028746777142,1. Resto país
2012,AR-R,Río Negro,7524.974643909155,7727.4910543398,-202.516410430645,-142.97238874099912,-0.026912570475511877,-0.018999717009906932,1. Resto país
2012,AR-A,Salta,10150.535616487392,10110.032496949012,40.503119538379906,218.19545277900116,0.003990244561340308,0.02149595460012858,2. NOA-Resto
2012,AR-J,San Juan,8685.389691777837,7000.307113744389,1685.0825780334471,1695.585138537,0.19401346834542813,0.1952226899090265,1. Resto país
2012,AR-D,San Luis,5485.925666707089,5310.496415982679,175.42925072440994,175.6983739011121,0.031978058286325786,0.03202711530843154,1. Resto país
