tipo,provincia,ANO4,TRIMESTRE,rama,empleados_publicos,empleados_publicos_tot,share,n_obs
provincia,Chaco,2016,3,Adm. pública y defensa,47500,101106,0.46980396811267383,142
provincia,Chaco,2016,3,Enseñanza,38155,101106,0.3773762190176646,104
provincia,Chaco,2016,3,Salud y asistencia social,8536,101106,0.08442624572231124,33
provincia,Chaco,2016,3,"Electricidad, gas y agua",2172,101106,0.021482404605067947,8
provincia,Chaco,2016,3,Transporte,547,101106,0.005410163590687002,2
provincia,Chaco,2016,3,Finanzas y seguros,335,101106,0.003313354301426226,2
provincia,Chaco,2016,3,Construcción,939,101106,0.009287282653848436,5
provincia,Chaco,2016,3,Otros,2922,101106,0.028900361996320692,10
provincia,Chubut,2016,3,Adm. pública y defensa,22091,52672,0.41940689550425275,175
provincia,Chubut,2016,3,Enseñanza,17788,52672,0.3377126366950182,127
provincia,Chubut,2016,3,Salud y asistencia social,6369,52672,0.12091813487241798,45
provincia,Chubut,2016,3,Transporte,1175,52672,0.022307867557715674,9
provincia,Chubut,2016,3,Finanzas y seguros,337,52672,0.006398086269744836,3
provincia,Chubut,2016,3,Construcción,1576,52672,0.029921020656136086,12
provincia,Chubut,2016,3,Servicios de seguridad / edificios,259,52672,0.004917223572296476,2
provincia,Chubut,2016,3,Otros,2956,52672,0.05612089914945322,21
provincia,Chubut,2016,3,Sin clasificar / NsNr,121,52672,0.002297235722964763,1
provincia,Corrientes,2016,3,Adm. pública y defensa,39453,84669,0.46596747333734895,131
provincia,Corrientes,2016,3,Enseñanza,24425,84669,0.2884763018342014,91
provincia,Corrientes,2016,3,Salud y asistencia social,10760,84669,0.12708311188274338,33
provincia,Corrientes,2016,3,"Electricidad, gas y agua",521,84669,0.006153373725920939,2
provincia,Corrientes,2016,3,Transporte,932,84669,0.011007570657501565,3
provincia,Corrientes,2016,3,Finanzas y seguros,564,84669,0.0066612337455266984,2
provincia,Corrientes,2016,3,Construcción,2288,84669,0.02702287732227852,7
provincia,Corrientes,2016,3,Servicios de seguridad / edificios,38,84669,4.4880652895392645e-4,1
provincia,Corrientes,2016,3,Otros,5463,84669,0.06452184388619212,22
provincia,Corrientes,2016,3,Sin clasificar / NsNr,225,84669,0.0026574070793324595,1
provincia,Córdoba,2016,3,Adm. pública y defensa,71642,162890,0.4398182822763828,146
provincia,Córdoba,2016,3,Enseñanza,46536,162890,0.28568972926514824,117
provincia,Córdoba,2016,3,Salud y asistencia social,24084,162890,0.1478543802566149,38
provincia,Córdoba,2016,3,"Electricidad, gas y agua",1850,162890,0.01135735772607281,8
provincia,Córdoba,2016,3,Transporte,2822,162890,0.017324574866474308,8
provincia,Córdoba,2016,3,Finanzas y seguros,632,162890,0.0038799189637178464,2
provincia,Córdoba,2016,3,Construcción,607,162890,0.0037264411566087542,5
provincia,Córdoba,2016,3,Otros,14717,162890,0.0903493154889803,23
provincia,Entre Ríos,2016,3,Adm. pública y defensa,35054,102267,0.34276941730959154,184
provincia,Entre Ríos,2016,3,Enseñanza,26422,102267,0.2583629127675594,136
provincia,Entre Ríos,2016,3,Salud y asistencia social,10085,102267,0.09861441129592147,38
provincia,Entre Ríos,2016,3,"Electricidad, gas y agua",5462,102267,0.05340921313815796,7
provincia,Entre Ríos,2016,3,Transporte,1550,102267,0.015156404314197151,6
provincia,Entre Ríos,2016,3,Finanzas y seguros,754,102267,0.007372857324454614,6
provincia,Entre Ríos,2016,3,Construcción,2925,102267,0.02860160168969462,13
provincia,Entre Ríos,2016,3,Servicios de seguridad / edificios,7035,102267,0.06879051893572707,10
provincia,Entre Ríos,2016,3,Otros,12980,102267,0.12692266322469614,22
provincia,Formosa,2016,3,Adm. pública y defensa,23039,41336,0.5573592026320883,149
provincia,Formosa,2016,3,Enseñanza,12266,41336,0.29673892006967295,79
provincia,Formosa,2016,3,Salud y asistencia social,3795,41336,0.09180859299400039,24
provincia,Formosa,2016,3,Transporte,172,41336,0.004161021869556802,1
provincia,Formosa,2016,3,Finanzas y seguros,141,41336,0.00341107025353203,1
provincia,Formosa,2016,3,Construcción,492,41336,0.011902457905941553,3
provincia,Formosa,2016,3,Servicios de seguridad / edificios,428,41336,0.010354170698664603,4
provincia,Formosa,2016,3,Otros,1003,41336,0.024264563576543448,6
provincia,Jujuy,2016,3,Adm. pública y defensa,35664,78095,0.4566745630322044,190
provincia,Jujuy,2016,3,Enseñanza,29829,78095,0.38195787182277996,154
provincia,Jujuy,2016,3,Salud y asistencia social,9318,78095,0.11931621742749215,54
provincia,Jujuy,2016,3,"Electricidad, gas y agua",298,78095,0.0038158652922722323,2
provincia,Jujuy,2016,3,Transporte,55,78095,7.04270439848902e-4,1
provincia,Jujuy,2016,3,Finanzas y seguros,506,78095,0.006479288046609898,3
provincia,Jujuy,2016,3,Construcción,518,78095,0.00663294705166784,3
provincia,Jujuy,2016,3,Servicios de seguridad / edificios,207,78095,0.0026506178372495037,2
provincia,Jujuy,2016,3,Otros,1483,78095,0.01898969204174403,8
provincia,Jujuy,2016,3,Sin clasificar / NsNr,217,78095,0.0027786670081311224,1
provincia,La Pampa,2016,3,Adm. pública y defensa,12686,30265,0.4191640508838592,108
provincia,La Pampa,2016,3,Enseñanza,9420,30265,0.31125061952750704,87
provincia,La Pampa,2016,3,Salud y asistencia social,3623,30265,0.119709235090038,27
provincia,La Pampa,2016,3,"Electricidad, gas y agua",516,30265,0.0170493969932265,3
provincia,La Pampa,2016,3,Transporte,363,30265,0.011994052535932595,2
provincia,La Pampa,2016,3,Finanzas y seguros,261,30265,0.008623822897736659,3
provincia,La Pampa,2016,3,Construcción,544,30265,0.017974558070378326,5
provincia,La Pampa,2016,3,Servicios de seguridad / edificios,1079,30265,0.03565174293738642,8
provincia,La Pampa,2016,3,Otros,1544,30265,0.05101602511151495,13
provincia,La Pampa,2016,3,Sin clasificar / NsNr,229,30265,0.007566495952420287,2
provincia,La Rioja,2016,3,Adm. pública y defensa,26674,51307,0.5198900734792523,303
provincia,La Rioja,2016,3,Enseñanza,14668,51307,0.28588691601535854,177
provincia,La Rioja,2016,3,Salud y asistencia social,5050,51307,0.09842711520845109,65
provincia,La Rioja,2016,3,"Electricidad, gas y agua",453,51307,0.008829204591966008,5
provincia,La Rioja,2016,3,Transporte,649,51307,0.012649346093125695,6
provincia,La Rioja,2016,3,Finanzas y seguros,598,51307,0.011655329682109654,6
provincia,La Rioja,2016,3,Construcción,528,51307,0.01029099343169548,6
provincia,La Rioja,2016,3,Servicios de seguridad / edificios,581,51307,0.01132399087843764,8
provincia,La Rioja,2016,3,Otros,1917,51307,0.03736332274348529,21
provincia,La Rioja,2016,3,Sin clasificar / NsNr,189,51307,0.0036837078761182683,2
provincia,Mendoza,2016,3,Adm. pública y defensa,56483,113477,0.4977484424156437,136
provincia,Mendoza,2016,3,Enseñanza,38608,113477,0.3402275350952175,102
provincia,Mendoza,2016,3,Salud y asistencia social,8363,113477,0.07369775372983071,21
provincia,Mendoza,2016,3,"Electricidad, gas y agua",705,113477,0.006212712708302123,2
provincia,Mendoza,2016,3,Transporte,1867,113477,0.01645267322893626,4
provincia,Mendoza,2016,3,Finanzas y seguros,871,113477,0.007675564211249857,3
provincia,Mendoza,2016,3,Construcción,678,113477,0.005974779030111829,2
provincia,Mendoza,2016,3,Servicios de seguridad / edificios,1585,113477,0.013967588145615412,4
provincia,Mendoza,2016,3,Otros,4317,113477,0.03804295143509257,9
provincia,Misiones,2016,3,Adm. pública y defensa,45491,90901,0.5004455396530291,156
provincia,Misiones,2016,3,Enseñanza,29743,90901,0.327202120988768,98
provincia,Misiones,2016,3,Salud y asistencia social,9034,90901,0.09938284507321152,28
provincia,Misiones,2016,3,"Electricidad, gas y agua",1697,90901,0.018668661510874467,4
provincia,Misiones,2016,3,Transporte,213,90901,0.002343208545560555,1
provincia,Misiones,2016,3,Finanzas y seguros,484,90901,0.005324473878175157,2
provincia,Misiones,2016,3,Construcción,2273,90901,0.02500522546506639,7
provincia,Misiones,2016,3,Otros,1966,90901,0.021627924885314793,8
provincia,Neuquén,2016,3,Adm. pública y defensa,34191,68045,0.5024763024469101,164
provincia,Neuquén,2016,3,Enseñanza,17470,68045,0.2567418620030862,84
provincia,Neuquén,2016,3,Salud y asistencia social,7871,68045,0.11567345139246087,39
provincia,Neuquén,2016,3,"Electricidad, gas y agua",1022,68045,0.015019472407965317,4
provincia,Neuquén,2016,3,Transporte,455,68045,0.006686751414505107,3
provincia,Neuquén,2016,3,Finanzas y seguros,670,68045,0.009846425159820708,3
provincia,Neuquén,2016,3,Construcción,1363,68045,0.020030861929605407,8
provincia,Neuquén,2016,3,Servicios de seguridad / edificios,1774,68045,0.02607098243809244,11
provincia,Neuquén,2016,3,Otros,3080,68045,0.04526416342126534,18
provincia,Neuquén,2016,3,Sin clasificar / NsNr,149,68045,0.0021897273862884854,1
provincia,Río Negro,2016,3,Adm. pública y defensa,27941,54930,0.5086655743673767,202
provincia,Río Negro,2016,3,Enseñanza,16889,54930,0.30746404514837067,88
provincia,Río Negro,2016,3,Salud y asistencia social,4658,54930,0.08479883488075733,20
provincia,Río Negro,2016,3,"Electricidad, gas y agua",763,54930,0.013890405971236119,8
provincia,Río Negro,2016,3,Transporte,558,54930,0.010158383397050792,4
provincia,Río Negro,2016,3,Finanzas y seguros,353,54930,0.006426360822865465,1
provincia,Río Negro,2016,3,Construcción,394,54930,0.00717276533770253,4
provincia,Río Negro,2016,3,Otros,2878,54930,0.052393955943928636,24
provincia,Río Negro,2016,3,Sin clasificar / NsNr,496,54930,0.009029674130711814,1
provincia,Salta,2016,3,Adm. pública y defensa,38306,77871,0.4919161176818071,170
provincia,Salta,2016,3,Enseñanza,27253,77871,0.3499762427604628,114
provincia,Salta,2016,3,Salud y asistencia social,8609,77871,0.11055463523005997,34
provincia,Salta,2016,3,"Electricidad, gas y agua",339,77871,0.004353353623300073,1
provincia,Salta,2016,3,Transporte,415,77871,0.005329326706989765,2
provincia,Salta,2016,3,Finanzas y seguros,153,77871,0.001964787918480564,1
provincia,Salta,2016,3,Construcción,433,77871,0.005560478226811008,2
provincia,Salta,2016,3,Otros,2363,77871,0.03034505785208871,10
provincia,San Juan,2016,3,Adm. pública y defensa,23840,54710,0.43575214768780846,128
provincia,San Juan,2016,3,Enseñanza,16788,54710,0.3068543227929081,101
provincia,San Juan,2016,3,Salud y asistencia social,8462,54710,0.1546700785962347,35
provincia,San Juan,2016,3,"Electricidad, gas y agua",436,54710,0.007969292633887771,3
provincia,San Juan,2016,3,Transporte,33,54710,6.031804057759093e-4,1
provincia,San Juan,2016,3,Finanzas y seguros,1053,54710,0.019246938402485834,4
provincia,San Juan,2016,3,Construcción,1397,54710,0.02553463717784683,4
provincia,San Juan,2016,3,Servicios de seguridad / edificios,311,54710,0.005684518369585085,3
provincia,San Juan,2016,3,Otros,2390,54710,0.043684883933467374,9
provincia,San Luis,2016,3,Adm. pública y defensa,13782,35690,0.386158587839731,116
provincia,San Luis,2016,3,Enseñanza,12935,35690,0.3624264499859905,113
provincia,San Luis,2016,3,Salud y asistencia social,4678,35690,0.1310731297282152,31
provincia,San Luis,2016,3,"Electricidad, gas y agua",687,35690,0.01924908938077893,3
provincia,San Luis,2016,3,Transporte,735,35690,0.020594003922667414,12
provincia,San Luis,2016,3,Construcción,146,35690,0.004090781731577473,1
provincia,San Luis,2016,3,Servicios de seguridad / edificios,67,35690,0.0018772765480526757,1
provincia,San Luis,2016,3,Otros,2109,35690,0.059092182684225274,17
provincia,San Luis,2016,3,Sin clasificar / NsNr,551,35690,0.015438498178761558,4
provincia,Santa Cruz,2016,3,Adm. pública y defensa,27447,55765,0.49219044203353357,208
provincia,Santa Cruz,2016,3,Enseñanza,14466,55765,0.2594100242087331,105
provincia,Santa Cruz,2016,3,Salud y asistencia social,6253,55765,0.11213126513045817,40
provincia,Santa Cruz,2016,3,"Electricidad, gas y agua",421,55765,0.007549538240832063,1
provincia,Santa Cruz,2016,3,Transporte,1530,55765,0.02743656415314265,10
provincia,Santa Cruz,2016,3,Finanzas y seguros,541,55765,0.00970142562539227,5
provincia,Santa Cruz,2016,3,Construcción,1201,55765,0.021536806240473414,8
provincia,Santa Cruz,2016,3,Servicios de seguridad / edificios,480,55765,0.008607549538240833,2
provincia,Santa Cruz,2016,3,Otros,2301,55765,0.04126244059894199,21
provincia,Santa Cruz,2016,3,Sin clasificar / NsNr,1125,55765,0.02017394423025195,6
provincia,Santa Fe,2016,3,Adm. pública y defensa,59967,161977,0.3702192286559203,140
provincia,Santa Fe,2016,3,Enseñanza,58289,161977,0.35985973317199355,104
provincia,Santa Fe,2016,3,Salud y asistencia social,20413,161977,0.12602406514505146,43
provincia,Santa Fe,2016,3,"Electricidad, gas y agua",1158,161977,0.007149163152793298,5
provincia,Santa Fe,2016,3,Transporte,3549,161977,0.021910518159985678,5
provincia,Santa Fe,2016,3,Finanzas y seguros,1772,161977,0.010939824789939313,4
provincia,Santa Fe,2016,3,Construcción,3614,161977,0.022311809701377357,4
provincia,Santa Fe,2016,3,Servicios de seguridad / edificios,3458,161977,0.021348710002037325,3
provincia,Santa Fe,2016,3,Otros,9757,161977,0.06023694722090173,21
provincia,Santiago del Estero,2016,3,Adm. pública y defensa,32037,70387,0.4551550712489522,157
provincia,Santiago del Estero,2016,3,Enseñanza,23923,70387,0.3398781024905167,124
provincia,Santiago del Estero,2016,3,Salud y asistencia social,8791,70387,0.12489522212908634,40
provincia,Santiago del Estero,2016,3,Transporte,556,70387,0.007899185929219885,3
provincia,Santiago del Estero,2016,3,Finanzas y seguros,270,70387,0.0038359356131103754,1
provincia,Santiago del Estero,2016,3,Construcción,1119,70387,0.01589782204100189,4
provincia,Santiago del Estero,2016,3,Servicios de seguridad / edificios,651,70387,0.009248866978277238,3
provincia,Santiago del Estero,2016,3,Otros,3040,70387,0.043189793569835336,16
provincia,Tierra del Fuego,2016,3,Adm. pública y defensa,10098,21542,0.468758703927212,87
provincia,Tierra del Fuego,2016,3,Enseñanza,7786,21542,0.3614334787856281,68
provincia,Tierra del Fuego,2016,3,Salud y asistencia social,1103,21542,0.05120230247887847,11
provincia,Tierra del Fuego,2016,3,Transporte,288,21542,0.013369232197567542,2
provincia,Tierra del Fuego,2016,3,Finanzas y seguros,194,21542,0.009005663355305914,2
provincia,Tierra del Fuego,2016,3,Construcción,666,21542,0.030916349456874943,6
provincia,Tierra del Fuego,2016,3,Servicios de seguridad / edificios,292,21542,0.013554915978089313,3
provincia,Tierra del Fuego,2016,3,Otros,980,21542,0.045492526227834,10
provincia,Tierra del Fuego,2016,3,Sin clasificar / NsNr,135,21542,0.006266827592609786,1
provincia,Tucumán,2016,3,Adm. pública y defensa,44094,99161,0.4446707879105697,170
provincia,Tucumán,2016,3,Enseñanza,31227,99161,0.3149121126249231,113
provincia,Tucumán,2016,3,Salud y asistencia social,15664,99161,0.15796532911124334,51
provincia,Tucumán,2016,3,"Electricidad, gas y agua",596,99161,0.00601042748661268,2
provincia,Tucumán,2016,3,Transporte,483,99161,0.004870866570526719,2
provincia,Tucumán,2016,3,Finanzas y seguros,416,99161,0.004195197708776636,1
provincia,Tucumán,2016,3,Construcción,2922,99161,0.029467230060205123,11
provincia,Tucumán,2016,3,Servicios de seguridad / edificios,1518,99161,0.015308437793083975,7
provincia,Tucumán,2016,3,Otros,1903,99161,0.019191012595677737,6
provincia,Tucumán,2016,3,Sin clasificar / NsNr,338,99161,0.003408598138381017,1
provincia,Buenos Aires,2017,3,Adm. pública y defensa,419112,937528,0.44703944842180715,431
provincia,Buenos Aires,2017,3,Enseñanza,256316,937528,0.27339556791903813,268
provincia,Buenos Aires,2017,3,Salud y asistencia social,107448,937528,0.11460777704772551,111
provincia,Buenos Aires,2017,3,"Electricidad, gas y agua",5264,937528,0.005614765638999582,5
provincia,Buenos Aires,2017,3,Transporte,38695,937528,0.041273433966772195,34
provincia,Buenos Aires,2017,3,Finanzas y seguros,10904,937528,0.011630585966499133,15
provincia,Buenos Aires,2017,3,Construcción,8993,937528,0.009592246844894233,7
provincia,Buenos Aires,2017,3,Servicios de seguridad / edificios,11707,937528,0.012487093718800931,12
provincia,Buenos Aires,2017,3,Otros,69963,937528,0.07462497120086013,62
provincia,Buenos Aires,2017,3,Sin clasificar / NsNr,9126,937528,0.009734109274602998,6
provincia,C.A.B.A.,2017,3,Adm. pública y defensa,126356,257173,0.49132685001924775,101
provincia,C.A.B.A.,2017,3,Enseñanza,58501,257173,0.2274772235032449,52
provincia,C.A.B.A.,2017,3,Salud y asistencia social,35738,257173,0.13896482134594224,28
provincia,C.A.B.A.,2017,3,Transporte,1540,257173,0.005988186940308664,2
provincia,C.A.B.A.,2017,3,Finanzas y seguros,3882,257173,0.01509489720927158,4
provincia,C.A.B.A.,2017,3,Servicios de seguridad / edificios,2524,257173,0.009814405089181213,2
provincia,C.A.B.A.,2017,3,Otros,22301,257173,0.08671594607521008,20
provincia,C.A.B.A.,2017,3,Sin clasificar / NsNr,6331,257173,0.024617669817593606,4
provincia,Catamarca,2017,3,Adm. pública y defensa,23353,48840,0.47815315315315315,260
provincia,Catamarca,2017,3,Enseñanza,15855,48840,0.32463144963144963,185
provincia,Catamarca,2017,3,Salud y asistencia social,3633,48840,0.07438574938574939,42
provincia,Catamarca,2017,3,"Electricidad, gas y agua",281,48840,0.0057534807534807535,3
provincia,Catamarca,2017,3,Transporte,49,48840,0.0010032760032760034,1
provincia,Catamarca,2017,3,Finanzas y seguros,602,48840,0.012325962325962326,7
provincia,Catamarca,2017,3,Construcción,1575,48840,0.03224815724815725,18
provincia,Catamarca,2017,3,Servicios de seguridad / edificios,420,48840,0.0085995085995086,5
provincia,Catamarca,2017,3,Otros,3072,48840,0.0628992628992629,30
provincia,Chaco,2017,3,Adm. pública y defensa,40733,99808,0.4081135780698942,130
provincia,Chaco,2017,3,Enseñanza,37108,99808,0.37179384418082717,96
provincia,Chaco,2017,3,Salud y asistencia social,7005,99808,0.07018475472907984,26
provincia,Chaco,2017,3,"Electricidad, gas y agua",3853,99808,0.038604119910227636,8
provincia,Chaco,2017,3,Transporte,3817,99808,0.038243427380570696,7
provincia,Chaco,2017,3,Finanzas y seguros,1604,99808,0.01607085604360372,3
provincia,Chaco,2017,3,Construcción,248,99808,0.002484770759858929,2
provincia,Chaco,2017,3,Otros,5140,99808,0.05149887784546329,15
provincia,Chaco,2017,3,Sin clasificar / NsNr,300,99808,0.003005771080474511,1
provincia,Chubut,2017,3,Adm. pública y defensa,25620,50370,0.5086360929124479,206
provincia,Chubut,2017,3,Enseñanza,15838,50370,0.31443319436172323,114
provincia,Chubut,2017,3,Salud y asistencia social,5433,50370,0.10786182251340083,39
provincia,Chubut,2017,3,Transporte,658,50370,0.013063331348024617,4
provincia,Chubut,2017,3,Construcción,606,50370,0.012030970815961882,5
provincia,Chubut,2017,3,Servicios de seguridad / edificios,217,50370,0.004308119912646417,2
provincia,Chubut,2017,3,Otros,1899,50370,0.037701012507444905,15
provincia,Chubut,2017,3,Sin clasificar / NsNr,99,50370,0.0019654556283502083,1
provincia,Corrientes,2017,3,Adm. pública y defensa,40386,89644,0.45051537191557717,144
provincia,Corrientes,2017,3,Enseñanza,29023,89644,0.32375842220338225,98
provincia,Corrientes,2017,3,Salud y asistencia social,8854,89644,0.09876846191602338,32
provincia,Corrientes,2017,3,"Electricidad, gas y agua",2099,89644,0.02341484092633082,6
provincia,Corrientes,2017,3,Transporte,727,89644,0.008109856766766321,3
provincia,Corrientes,2017,3,Finanzas y seguros,1297,89644,0.014468341439471687,3
provincia,Corrientes,2017,3,Construcción,674,89644,0.0075186292445674,3
provincia,Corrientes,2017,3,Servicios de seguridad / edificios,37,89644,4.127437419124537e-4,1
provincia,Corrientes,2017,3,Otros,6547,89644,0.0730333318459685,17
provincia,Córdoba,2017,3,Adm. pública y defensa,55330,147505,0.3751059286125894,121
provincia,Córdoba,2017,3,Enseñanza,53481,147505,0.36257076031320973,106
provincia,Córdoba,2017,3,Salud y asistencia social,21356,147505,0.14478153282939563,37
provincia,Córdoba,2017,3,"Electricidad, gas y agua",2850,147505,0.019321378936307244,9
provincia,Córdoba,2017,3,Transporte,1351,147505,0.009159011558930206,4
provincia,Córdoba,2017,3,Finanzas y seguros,3942,147505,0.026724517812955494,6
provincia,Córdoba,2017,3,Construcción,635,147505,0.0043049388156333685,1
provincia,Córdoba,2017,3,Servicios de seguridad / edificios,226,147505,0.0015321514524931359,1
provincia,Córdoba,2017,3,Otros,6565,147505,0.04450696586556388,15
provincia,Córdoba,2017,3,Sin clasificar / NsNr,1769,147505,0.011992813802921935,3
provincia,Entre Ríos,2017,3,Adm. pública y defensa,52743,107659,0.48990795010171,211
provincia,Entre Ríos,2017,3,Enseñanza,27154,107659,0.2522222944667887,133
provincia,Entre Ríos,2017,3,Salud y asistencia social,16861,107659,0.1566148673125331,67
provincia,Entre Ríos,2017,3,"Electricidad, gas y agua",1650,107659,0.015326168736473494,9
provincia,Entre Ríos,2017,3,Transporte,64,107659,5.944695752329114e-4,1
provincia,Entre Ríos,2017,3,Finanzas y seguros,458,107659,0.004254172897760522,3
provincia,Entre Ríos,2017,3,Construcción,1081,107659,0.010040962669168393,8
provincia,Entre Ríos,2017,3,Servicios de seguridad / edificios,231,107659,0.002145663623106289,3
provincia,Entre Ríos,2017,3,Otros,7417,107659,0.06889345061722661,18
provincia,Formosa,2017,3,Adm. pública y defensa,24997,48324,0.517279198741826,141
provincia,Formosa,2017,3,Enseñanza,16139,48324,0.33397483652015564,94
provincia,Formosa,2017,3,Salud y asistencia social,3669,48324,0.07592500620809535,20
provincia,Formosa,2017,3,"Electricidad, gas y agua",89,48324,0.0018417349557155864,1
provincia,Formosa,2017,3,Finanzas y seguros,520,48324,0.010760698617664101,3
provincia,Formosa,2017,3,Construcción,671,48324,0.013885439947024254,3
provincia,Formosa,2017,3,Otros,1779,48324,0.03681400546312391,11
provincia,Formosa,2017,3,Sin clasificar / NsNr,460,48324,0.009519079546395167,3
provincia,Jujuy,2017,3,Adm. pública y defensa,39084,77951,0.5013919000397685,222
provincia,Jujuy,2017,3,Enseñanza,28899,77951,0.3707328963066542,154
provincia,Jujuy,2017,3,Salud y asistencia social,6280,77951,0.08056343087324089,35
provincia,Jujuy,2017,3,"Electricidad, gas y agua",742,77951,0.009518800271965722,3
provincia,Jujuy,2017,3,Transporte,364,77951,0.004669600133417147,2
provincia,Jujuy,2017,3,Finanzas y seguros,355,77951,0.004554142987261228,2
provincia,Jujuy,2017,3,Construcción,480,77951,0.0061577144616489846,1
provincia,Jujuy,2017,3,Otros,1370,77951,0.01757514335928981,6
provincia,Jujuy,2017,3,Sin clasificar / NsNr,377,77951,0.004836371566753473,2
provincia,La Pampa,2017,3,Adm. pública y defensa,9060,27255,0.33241607044578975,85
provincia,La Pampa,2017,3,Enseñanza,9387,27255,0.34441386901485965,84
provincia,La Pampa,2017,3,Salud y asistencia social,4469,27255,0.16396991377728856,29
provincia,La Pampa,2017,3,"Electricidad, gas y agua",441,27255,0.016180517336268574,2
provincia,La Pampa,2017,3,Transporte,51,27255,0.0018712162905888828,1
provincia,La Pampa,2017,3,Finanzas y seguros,485,27255,0.017794900018345258,5
provincia,La Pampa,2017,3,Construcción,976,27255,0.03580994312970097,8
provincia,La Pampa,2017,3,Servicios de seguridad / edificios,191,27255,0.007007888460832875,2
provincia,La Pampa,2017,3,Otros,1996,27255,0.07323426894147862,17
provincia,La Pampa,2017,3,Sin clasificar / NsNr,199,27255,0.007301412584846817,2
provincia,La Rioja,2017,3,Adm. pública y defensa,28797,52623,0.5472321988484123,305
provincia,La Rioja,2017,3,Enseñanza,14415,52623,0.27392965053303686,156
provincia,La Rioja,2017,3,Salud y asistencia social,4753,52623,0.09032172244075784,52
provincia,La Rioja,2017,3,"Electricidad, gas y agua",109,52623,0.0020713376280333696,1
provincia,La Rioja,2017,3,Transporte,249,52623,0.004731771278718431,2
provincia,La Rioja,2017,3,Finanzas y seguros,1247,52623,0.02369686258860194,10
provincia,La Rioja,2017,3,Construcción,699,52623,0.013283165155920415,7
provincia,La Rioja,2017,3,Otros,2236,52623,0.042490926020941414,19
provincia,La Rioja,2017,3,Sin clasificar / NsNr,118,52623,0.002242365505577409,1
provincia,Mendoza,2017,3,Adm. pública y defensa,46165,102397,0.45084328642440696,116
provincia,Mendoza,2017,3,Enseñanza,35118,102397,0.3429592663847574,87
provincia,Mendoza,2017,3,Salud y asistencia social,10294,102397,0.10053028897330976,28
provincia,Mendoza,2017,3,"Electricidad, gas y agua",2039,102397,0.019912692754670547,5
provincia,Mendoza,2017,3,Transporte,1655,102397,0.016162582888170553,3
provincia,Mendoza,2017,3,Construcción,899,102397,0.008779554088498686,2
provincia,Mendoza,2017,3,Servicios de seguridad / edificios,1629,102397,0.015908669199292947,4
provincia,Mendoza,2017,3,Otros,4598,102397,0.04490365928689317,10
provincia,Misiones,2017,3,Adm. pública y defensa,45748,89664,0.5102159172019985,152
provincia,Misiones,2017,3,Enseñanza,28337,89664,0.3160354211277659,91
provincia,Misiones,2017,3,Salud y asistencia social,12038,89664,0.13425678087080656,32
provincia,Misiones,2017,3,"Electricidad, gas y agua",1009,89664,0.011253122769450393,4
provincia,Misiones,2017,3,Finanzas y seguros,203,89664,0.002264007851534618,1
provincia,Misiones,2017,3,Construcción,902,89664,0.010059778729478944,4
provincia,Misiones,2017,3,Otros,1427,89664,0.015914971448965025,6
provincia,Neuquén,2017,3,Adm. pública y defensa,36741,74579,0.4926453827484949,165
provincia,Neuquén,2017,3,Enseñanza,22261,74579,0.2984888507488703,102
provincia,Neuquén,2017,3,Salud y asistencia social,8218,74579,0.11019187706995266,41
provincia,Neuquén,2017,3,"Electricidad, gas y agua",1588,74579,0.02129285723863286,9
provincia,Neuquén,2017,3,Transporte,404,74579,0.005417074511591735,2
provincia,Neuquén,2017,3,Finanzas y seguros,1685,74579,0.022593491465425924,7
provincia,Neuquén,2017,3,Construcción,1092,74579,0.014642191501629145,4
provincia,Neuquén,2017,3,Otros,2590,74579,0.034728274715402456,14
provincia,Río Negro,2017,3,Adm. pública y defensa,30366,65434,0.4640706666259131,198
provincia,Río Negro,2017,3,Enseñanza,21823,65434,0.333511630039429,109
provincia,Río Negro,2017,3,Salud y asistencia social,7094,65434,0.10841458568939695,30
provincia,Río Negro,2017,3,"Electricidad, gas y agua",833,65434,0.012730384815233671,8
provincia,Río Negro,2017,3,Transporte,691,65434,0.010560259192468746,4
provincia,Río Negro,2017,3,Finanzas y seguros,248,65434,0.003790078552434514,2
provincia,Río Negro,2017,3,Construcción,263,65434,0.0040193171745575695,2
provincia,Río Negro,2017,3,Servicios de seguridad / edificios,359,65434,0.005486444356145123,2
provincia,Río Negro,2017,3,Otros,3025,65434,0.04622978879481615,20
provincia,Río Negro,2017,3,Sin clasificar / NsNr,732,65434,0.011186844759605099,2
provincia,Salta,2017,3,Adm. pública y defensa,44497,97371,0.4569841123127009,186
provincia,Salta,2017,3,Enseñanza,32645,97371,0.3352640930051042,135
provincia,Salta,2017,3,Salud y asistencia social,14346,97371,0.14733339495332287,60
provincia,Salta,2017,3,Transporte,1429,97371,0.014675827505109325,6
provincia,Salta,2017,3,Finanzas y seguros,336,97371,0.0034507194133777,2
provincia,Salta,2017,3,Construcción,408,97371,0.004190159287672921,2
provincia,Salta,2017,3,Otros,3500,97371,0.03594499388935104,15
provincia,Salta,2017,3,Sin clasificar / NsNr,210,97371,0.002156699633361062,1
provincia,San Juan,2017,3,Adm. pública y defensa,27480,54784,0.501606308411215,148
provincia,San Juan,2017,3,Enseñanza,17664,54784,0.32242990654205606,105
provincia,San Juan,2017,3,Salud y asistencia social,6406,54784,0.11693195093457943,35
provincia,San Juan,2017,3,Transporte,154,54784,0.002811039719626168,2
