CODUSU;TRIM;ANO4;AGLOMERADO;NRO_HOGAR;PROVINCIA;ITF;IPCF;REALIZADA;PONDIH;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;PONDERA
TQRMNOPYTHKKKUCDEJJBJ00613473;3;2019;43;1;18;25000;25000;1;472;3;1;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;405
TQRMNOSSRHKKKUCDEJJBJ00613455;3;2019;43;1;18;39600;13200;1;575;4;2;1;1;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;98;0;0;0;405
TQRMNOPRVHKKLLCDEJJBJ00613349;3;2019;43;1;18;10000;10000;1;205;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;;1;2;;4;2;1;1;;1;1;1;3;2;2;2;1;0;98;0;0;0;182
TQTMNOPRXHKKLLCDEJJBJ00613523;3;2019;43;1;18;0;0;1;170;1;1;2;0;2;2;2;0;0;0;0;6;;2;;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;;1;2;;4;2;2;1;;1;2;2;3;2;2;2;1;0;98;0;0;0;182
TQRMNOPVPHKKLMCDEJJBJ00613499;3;2019;43;1;18;41600;4622,22;1;166;3;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;3;6;1;;3;2;;4;1;1;1;;1;1;1;1;2;1;2;1;0;3;4;0;0;198
TQRMNOQXTHKKLMCDEJJBJ00613509;3;2019;43;1;18;13200;3300;1;242;2;1;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;1;;2;2;;4;1;2;1;;1;1;2;1;2;1;2;2;0;98;0;0;0;198
TQRMNOPYPHKKLNCDEJJBJ00613361;3;2019;43;1;18;47250;15750;1;273;4;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;1;2;3;4;0;0;219
TQTMNOPYQHKKLNCDEJJBJ00613547;3;2019;43;1;18;140000;28000;1;294;5;4;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;1;1;2;2;2;2;5;1;4;1;;5;1;;2;1;1;1;;1;1;1;1;1;2;2;2;0;98;0;0;0;219
TQRMNOQSUHKLLNCDEJJBJ00613536;3;2019;43;1;18;25000;25000;1;560;1;1;2;0;1;1;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;486
TQRMNORVXHKLLNCDEJJBJ00613470;3;2019;43;1;18;86000;28666,67;1;635;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;2;0;3;0;0;0;486
TQRMNOPVSHKLLOCDEJJBJ00613516;3;2019;43;1;18;22300;5575;1;565;3;1;1;1;1;1;2;2;0;2;0;1;;2;;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;4;1;3;1;;3;2;;4;1;1;1;;1;1;1;1;1;2;2;2;0;98;0;0;0;445
TQRMNOPVUHKLLOCDEJJBJ00613483;3;2019;43;1;18;11950;5975;1;515;2;1;2;0;1;2;1;2;0;2;0;1;;2;;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1;;2;2;;4;1;2;1;;1;2;1;1;2;1;2;1;0;98;0;0;0;445
TQRMNORRSHKLLOCDEJJBJ00613480;3;2019;43;1;18;20400;4080;1;622;99;4;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;1;;99;2;;4;1;1;1;;1;1;1;1;2;2;2;2;0;3;0;0;0;445
TQRMNOSWVHKLLPCDEJJBJ00613387;3;2019;43;1;18;12000;4000;1;1284;2;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;3;0;3;1;;2;2;;4;1;1;1;;1;1;1;2;2;1;2;1;2;98;0;0;0;1149
TQRMNOVTYHKLLPCDEJJBJ00613382;3;2019;43;1;18;35300;5042,86;1;1112;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;7;1;6;1;;2;2;;4;2;1;1;;1;1;1;2;2;1;2;1;2;3;4;0;0;1149
TQRMNORVSHKLLQCDEJJBJ00613431;3;2019;43;1;18;21000;3500;1;1090;2;2;2;0;2;2;2;0;0;0;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;6;2;4;1;;2;2;;4;2;1;1;;1;2;2;1;2;2;2;2;0;98;0;0;0;1105
TQRMNOPVRHKLLRCDEJJBJ00613512;3;2019;43;1;18;7100;1775;1;690;5;1;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;647
TQRMNOPVSHKLLRCDEJJBJ00613391;3;2019;43;1;18;121000;20166,67;1;847;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;1;;3;1;;4;1;1;1;;1;1;1;1;2;1;2;2;0;98;0;0;0;647
TQRMNOQQQHKLLSCDEJJBJ00613502;3;2019;43;1;18;21000;10500;1;317;2;1;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;2;0;0;0;244
TQRMNOQQSHKLLSCDEJJBJ00613495;3;2019;43;1;18;30000;15000;1;309;3;1;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;244
TQRMNORWYHKLLSCDEJJBJ00613411;3;2019;43;1;18;28132;7033;1;253;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;1;;3;2;;4;1;1;1;;1;1;1;3;2;2;2;1;0;98;0;0;0;244
TQRMNOQTYHKLLTCDEJJBJ00613490;3;2019;43;1;18;42000;14000;1;484;2;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;429
TQRMNOSQVHKLLTCDEJJBJ00613459;3;2019;43;1;18;8000;8000;1;473;3;1;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;1;0;1;1;;3;2;;4;1;1;1;;1;1;1;1;2;2;2;97;0;98;0;0;0;429
TQRMNOQQVHKLLUCDEJJBJ00613567;3;2019;43;1;18;17000;4250;1;214;2;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;4;0;4;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;4;0;1;0;0;0;179
TQRMNOQQWHKLLUCDEJJBJ00613374;3;2019;43;1;18;47000;11750;1;236;4;4;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;4;0;4;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;2;0;0;0;179
TQRMNOQQYHKLLUCDEJJBJ00613377;3;2019;43;1;18;21000;7000;1;220;2;2;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;3;0;98;0;0;0;179
TQRMNORTWHKLLUCDEJJBJ00613370;3;2019;43;1;18;10500;10500;1;187;1;1;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;0;1;1;;1;2;;4;1;1;1;;1;1;1;3;2;2;2;1;0;98;0;0;0;179
TQRMNOQSYHKLMLCDEJJBJ00613424;3;2019;43;1;18;55000;13750;1;66;2;2;2;0;2;2;1;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4;0;4;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;2;0;0;0;56
TQRMNORSVHKLMLCDEJJBJ00613442;3;2019;43;1;18;30000;30000;1;64;1;1;2;0;2;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;2;;1;1;;5;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;56
TQRMNOPVWHKLMMCDEJJBJ00613557;3;2019;43;1;18;66000;16500;1;65;2;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;98;0;0;0;57
TQRMNOPVYHKLMMCDEJJBJ00613553;3;2019;43;1;18;46650;4665;1;54;5;5;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;10;2;8;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;1;2;4;0;0;0;57
TQRMNOQXTHKLMMCDEJJBJ00613420;3;2019;43;1;18;50000;50000;1;65;3;1;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;57
TQRMNOPTRHKLMNCDEJJBJ00613415;3;2019;43;1;18;50000;10000;1;84;5;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;96;0;2;0;0;0;68
TQRMNOQYQHKLMNCDEJJBJ00613398;3;2019;43;1;18;25000;25000;1;78;4;2;2;0;1;1;1;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;68
TQRMNOQYRHKLMNCDEJJBJ00613393;3;2019;43;51;18;16500;16500;1;82;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;68
TQRMNORSTHKMKQCDEJJBJ00613487;3;2019;43;1;18;165000;55000;1;467;2;1;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;3;1;0;0;0;339
TQRMNORSUHKMKQCDEJJBJ00613477;3;2019;43;1;18;20000;20000;1;396;2;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;339
TQRMNOPQQHKMKRCDEJJBJ00613364;3;2019;43;1;18;39000;9750;1;589;2;2;2;0;1;1;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4;1;3;1;;1;2;;4;2;1;1;;1;1;2;3;2;2;2;1;0;98;0;0;0;551
TQRMNORQTHKMKRCDEJJBJ00613352;3;2019;43;1;18;45000;11250;1;672;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;551
TQRMNOQRPHKMKSCDEJJBJ00613434;3;2019;43;1;18;0;0;1;0;4;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1;;4;1;;1;2;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;229
TQRMNOQRQHKMKSCDEJJBJ00613451;3;2019;43;1;18;80000;16000;1;282;4;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;5;1;4;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;229
TQRMNOQRTHKMKSCDEJJBJ00613562;3;2019;43;1;18;45000;6428,57;1;254;4;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;7;2;5;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;2;3;4;0;0;0;229
TQRMNOPUSHKMKTCDEJJBJ00613403;3;2019;43;1;18;50000;16666,67;1;312;3;1;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;3;1;2;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;250
TQRMNORRPHKMKTCDEJJBJ00613397;3;2019;43;1;18;52000;13000;1;324;3;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;0;4;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;3;0;0;0;250
TQRMNOPYXHKNKMCDEJJBJ00613343;3;2019;43;1;18;40000;20000;1;154;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;141
TQRMNORPVHKNKMCDEJJBJ00613339;3;2019;43;1;18;6000;1200;1;134;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;1;;1;2;;1;2;1;1;;1;1;1;1;2;2;2;1;0;2;5;0;0;141
TQRMNORPXHKNKMCDEJJBJ00613406;3;2019;43;1;18;27000;9000;1;161;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;3;0;3;1;;3;1;;4;1;1;1;;1;1;1;1;2;1;2;1;0;3;0;0;0;141
TQRMNOTSQHKOKRCDEJJBJ00613504;3;2019;43;1;18;42300;4700;1;172;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;1;1;1;2;2;2;9;1;8;1;;3;1;;4;1;1;1;;1;1;1;1;1;2;2;2;3;98;0;0;0;195
TQRMNOTSRHKOKRCDEJJBJ00613462;3;2019;43;1;18;30000;10000;1;237;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;1;2;1;;3;1;;4;1;1;1;;1;1;1;1;1;2;2;2;0;98;0;0;0;195
TQRMNOPUPHKOKSCDEJJBJ00613369;3;2019;43;1;18;27500;13750;1;212;1;1;2;0;1;1;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;0;2;1;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;204
TQRMNOPURHKOKSCDEJJBJ00613359;3;2019;43;1;18;46000;11500;1;199;4;3;1;1;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;4;0;4;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;2;0;0;0;204
TQRMNORQVHKOKSCDEJJBJ00613358;3;2019;43;1;18;40000;10000;1;211;3;2;1;1;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1;;3;2;;4;2;1;1;;1;2;1;1;2;2;2;1;0;98;0;0;0;204
TQRMNORQYHKOKSCDEJJBJ00613356;3;2019;43;1;18;51500;10300;1;289;3;3;2;0;1;1;2;2;0;2;0;8;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;5;0;5;1;;3;1;;4;1;1;1;;1;1;1;1;2;1;2;2;0;98;0;0;0;204
TQRMNOSUWHKOKSCDEJJBJ00613443;3;2019;43;1;18;24500;3062,5;1;232;2;1;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;8;4;4;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;98;0;0;0;204
TQRMNOQPSHKOKTCDEJJBJ00613436;3;2019;43;1;18;42200;8440;1;576;6;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;5;1;4;1;;6;1;;4;1;1;1;;1;2;1;1;2;2;2;2;0;98;0;0;0;574
TQRMNOQPTHKOKTCDEJJBJ00613345;3;2019;43;1;18;25800;6450;1;600;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;0;4;1;;2;2;;4;1;2;1;;1;2;3;4;2;2;2;2;0;4;0;0;0;574
TQRMNOQPUHKOKTCDEJJBJ00613346;3;2019;43;1;18;0;0;1;0;3;2;1;1;1;2;2;2;0;2;0;1;;2;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;5;0;5;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;97;0;3;0;0;0;574
TQRMNOQPVHKOKTCDEJJBJ00613542;3;2019;43;1;18;5900;1966,67;1;599;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;3;1;2;1;;1;2;;4;2;2;1;;1;2;1;2;2;2;2;2;0;3;0;0;0;574
TQRMNORXYHKOKTCDEJJBJ00613347;3;2019;43;1;18;39000;9750;1;668;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;1;;3;1;;2;1;1;1;;1;1;1;2;2;2;2;1;2;98;0;0;0;574
TQRMNOPYPHKOKUCDEJJBJ00613519;3;2019;43;1;18;30000;7500;1;46;4;3;2;0;1;2;2;2;0;2;0;9;MUNICI;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1;;4;1;;4;2;1;1;;1;1;2;2;1;1;1;2;0;98;0;0;0;48
TQRMNOQPXHKOKUCDEJJBJ00613527;3;2019;43;1;18;26380;4396,67;1;46;3;2;2;0;1;1;2;2;0;2;0;8;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;6;2;4;1;;3;1;;4;1;1;1;;1;1;1;3;1;1;1;1;0;2;0;0;0;48
TQRMNOPYVHKKKSCDEJLCH00614721;3;2019;45;1;26;10000;5000;1;132;5;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;2;0;0;0;135
TQRMNOPYWHKKKSCDEJLCH00614708;3;2019;45;1;26;98000;32666,67;1;154;4;2;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;1;2;2;2;2;3;0;3;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;3;0;0;0;135
TQRMNOSRWHKKKSCDEJLCH00614711;3;2019;45;1;26;25500;5100;1;135;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;5;1;4;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;2;0;3;4;0;0;135
TQRMNOURXHKKKSCDEJLCH00614686;3;2019;45;1;26;26600;6650;1;137;4;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;4;1;3;1;;4;1;;4;1;1;1;;1;1;1;2;2;2;2;2;1;98;0;0;0;135
TQRMNOSPUHKKKTCDEJLCH00614855;3;2019;45;1;26;22500;22500;1;99;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;103
TQRMNOSQPHKKKTCDEJLCH00614861;3;2019;45;1;26;16750;16750;1;108;4;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;103
TQRMNOPXUHKKKUCDEJLCH00614788;3;2019;45;1;26;60000;60000;1;219;3;1;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;96;0;98;0;0;0;224
TQRMNORWWHKKKUCDEJLCH00614676;3;2019;45;1;26;190000;95000;1;227;4;1;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;96;0;96;0;0;0;224
TQRMNOPQUHKKLLCDEJLCH00614737;3;2019;45;1;26;160000;32000;1;109;3;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;2;3;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;1;2;96;0;0;0;106
TQRMNORVPHKKLLCDEJLCH00614715;3;2019;45;1;26;95000;31666,67;1;104;2;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;3;1;2;1;;2;1;;5;1;1;1;;1;1;1;2;2;2;2;1;3;98;0;0;0;106
TQRMNOPXXHKKLNCDEJLCH00614871;3;2019;45;1;26;78000;78000;1;127;2;2;2;0;1;2;2;2;0;2;0;3;;1;;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;125
TQRMNOQURHKLLOCDEJLCH00614778;3;2019;45;1;26;40000;40000;1;195;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;96;0;96;0;0;0;203
TQRMNOQUUHKLLOCDEJLCH00614791;3;2019;45;1;26;65000;65000;1;202;3;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;203
TQRMNOTTSHKLLOCDEJLCH00614781;3;2019;45;1;26;118000;59000;1;222;4;1;2;0;1;2;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;;4;1;;2;2;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;203
TQRMNOTTTHKLLOCDEJLCH00614670;3;2019;45;1;26;81000;40500;1;211;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;203
TQRMNOPVYHKLLPCDEJLCH00614759;3;2019;45;1;26;37000;18500;1;155;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;146
TQRMNOQURHKLLQCDEJLCH00614804;3;2019;45;1;26;18800;3760;1;215;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;5;0;5;1;;4;1;;4;1;1;1;;1;1;1;2;2;2;2;2;0;98;0;0;0;189
TQRMNOSTUHKLLQCDEJLCH00614865;3;2019;45;1;26;22000;5500;1;204;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;4;0;4;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;189
